ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
9V6502,CONTAINER,HYALINE SHIPPING (HK) CO LTD,TAICHUNG,2025-05-15 07:41:00,2025-05-15 01:00:00,6.683333333333334,16.233333333333334,1.3326324786324786,1.5333333333333334,29.72,23.03,24.56,16.23
9V6015,CONTAINER,PENAVICO (HONG KONG) LIMITED,DANANG,2025-05-15 03:07:00,2025-05-15 01:00:00,2.1166666666666667,9.516666666666667,1.6646935737557578,1.3666666666666667,25.15,23.03,24.4,9.52
VRSK4,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,OPEN SEA,2025-05-14 09:53:00,2025-05-15 01:00:00,-15.116666666666667,11.55,17.359900090826528,0.0,7.92,23.03,23.03,11.55
5LFU7,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHEKOU, SHENZHEN",2025-05-14 01:58:00,2025-05-15 01:30:00,-23.533333333333335,5.916666666666667,4.751547339523342,0.20202539894871333,0.0,23.53,23.73,5.92
3FXG8,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"NANSHA, PANYU",2025-05-15 06:03:00,2025-05-15 05:00:00,1.05,5.883333333333334,1.4685716925063141,1.2,28.08,27.03,28.23,5.88
VRFO2,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"SHANGHAI, SH",2025-05-15 06:47:00,2025-05-15 05:30:00,1.2833333333333334,13.616666666666667,1.2175137020428504,1.0833333333333333,28.82,27.53,28.61,13.62
9V7863,CONTAINER,HYALINE SHIPPING (HK) CO LTD,TOKYO,2025-05-15 07:40:00,2025-05-15 05:30:00,2.1666666666666665,16.383333333333333,0.9696787148594378,1.6333333333333333,29.7,27.53,29.16,16.38
H3YW,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"XIAMEN, FJ",2025-05-15 15:30:00,2025-05-15 06:00:00,9.5,6.466666666666667,1.335401477664237,1.3,37.53,28.03,29.33,6.47
VRAB8,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"DALIAN, LN",2025-05-15 09:44:00,2025-05-15 06:00:00,3.7333333333333334,10.316666666666666,1.0458454053463073,0.16517247034384733,31.77,28.03,28.2,10.32
9V8501,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-05-14 13:49:00,2025-05-15 06:30:00,-16.683333333333334,8.133333333333333,4.751547339523342,0.7934418919730061,11.85,28.53,29.32,8.13
VRSL6,CONTAINER,WALLEM SHIPPING (HK) LTD,"NANSHA, PANYU",2025-05-15 10:24:00,2025-05-15 08:30:00,1.9,10.133333333333333,1.4685716925063141,2.0836106798980563,32.43,30.53,32.61,10.13
V7PS7,CONTAINER,HMM (HONG KONG) LIMITED,SINGAPORE,2025-05-14 22:59:00,2025-05-15 08:30:00,-9.516666666666667,9.0,1.2428239294484198,1.5138240274133574,21.02,30.53,32.04,9.0
VRVS3,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,SINGAPORE,2025-05-15 07:29:00,2025-05-15 09:00:00,-1.5166666666666666,16.533333333333335,1.2428239294484198,1.75,29.52,31.03,32.78,16.53
