ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
V7HY3,CONTAINER,KONG HING AGENCY LTD,HAIPHONG,2025-01-23 02:12:00,2025-01-23 01:30:00,0.7,12.733333333333333,3.5072916666666667,3.183333333333333,0.7,0.0,3.18,12.73
7JWH,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,KAOHSIUNG,2025-01-23 04:46:00,2025-01-23 06:00:00,-1.2333333333333334,15.583333333333334,6.0375,1.0,3.27,4.5,5.5,15.58
3FOB4,CONTAINER,YANG MING LINE (HONG KONG) LTD,HO CHI MINH CITY,2025-01-23 05:37:00,2025-01-23 06:30:00,-0.8833333333333333,9.2,4.675490196078432,1.4833333333333334,4.12,5.0,6.48,9.2
OZGK2,CONTAINER,PENAVICO (HONG KONG) LIMITED,"NINGBO, ZJ",2025-01-23 07:49:00,2025-01-23 06:30:00,1.3166666666666669,15.983333333333333,5.1452380952380965,1.4166666666666667,6.32,5.0,6.42,15.98
V7A4536,CONTAINER,OCEANLINKS MARINE LIMITED,"XIAMEN, FJ",2025-01-23 09:25:00,2025-01-23 08:30:00,0.9166666666666666,6.65,1.6235294117647066,1.2666666666666666,7.92,7.0,8.27,6.65
3ELY7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,LEAMCHABANG,2025-01-23 15:30:00,2025-01-23 12:00:00,3.5,11.433333333333334,1.9744444444444444,1.5,14.0,10.5,12.0,11.43
BKLB,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"SHANTOU, GD",2025-01-23 15:14:00,2025-01-23 14:00:00,1.2333333333333334,16.266666666666666,0.10555555555555556,1.15,13.73,12.5,13.65,16.27
9HA5437,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"NANSHA, PANYU",2025-01-23 12:31:00,2025-01-23 15:30:00,-2.9833333333333334,14.6,0.0,1.9333333333333331,11.02,14.0,15.93,14.6
5LID5,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"YANTIAN, SHENZHEN",2025-01-23 18:27:00,2025-01-23 17:00:00,1.45,25.55,4.9823529411764715,1.1833333333333331,16.95,15.5,16.68,25.55
3EYE,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"SHEKOU, SHENZHEN",2025-01-23 22:08:00,2025-01-23 23:00:00,-0.8666666666666667,16.166666666666668,0.3583333333333334,2.4,20.63,21.5,23.9,16.17
