ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
5BEM4,CONTAINER,PENAVICO (HONG KONG) LIMITED,"XIAMEN, FJ",2025-05-30 03:09:00,2025-05-30 02:00:00,1.15,15.333333333333334,1.2064228007698605,2.030346475507766,4.15,3.0,5.03,15.33
9V6498,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-05-30 04:27:00,2025-05-30 03:00:00,1.45,19.666666666666668,1.2489241877449235,1.2830350373512163,5.45,4.0,5.28,19.67
XVEQ7,CONTAINER,MEGATOP AGENCY LIMITED,HAIPHONG,2025-05-30 05:07:00,2025-05-30 03:30:00,1.6166666666666667,12.766666666666667,1.4293467819404422,1.5,6.12,4.5,6.0,12.77
9V9162,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,SINGAPORE,2025-05-30 06:00:00,2025-05-30 04:30:00,1.5,17.0,1.2489241877449235,2.046027475923372,7.0,5.5,7.55,17.0
VRTT8,CONTAINER,SINOTRANS (HK) SHIPPING LTD,KAOHSIUNG,2025-05-30 07:57:00,2025-05-30 05:00:00,2.95,6.15,1.2265950920245392,1.4056737588652484,8.95,6.0,7.41,6.15
VRFW9,CONTAINER,OOCL HONG KONG BRANCH,PORT KLANG,2025-05-30 07:31:00,2025-05-30 05:30:00,2.0166666666666666,14.116666666666667,0.9153232087227414,1.1666666666666667,8.52,6.5,7.67,14.12
3E6889,CONTAINER,PENAVICO (HONG KONG) LIMITED,"NANSHA, PANYU",2025-05-30 03:52:00,2025-05-30 06:00:00,-2.1333333333333333,3.6166666666666663,1.2430534032810823,1.2753893528266032,4.87,7.0,8.28,3.62
CQIX5,CONTAINER,KMTC (HK) CO LIMITED,PUSAN,2025-05-30 06:40:00,2025-05-30 06:00:00,0.6666666666666666,9.3,1.4315978653964894,0.8046264443856401,7.67,7.0,7.8,9.3
5BQC4,CONTAINER,OOCL HONG KONG BRANCH,TOKYO,2025-05-30 09:23:00,2025-05-30 08:00:00,1.3833333333333333,20.85,1.1369369369369369,2.35,10.38,9.0,11.35,20.85
9VFC2,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,PORT KLANG,2025-05-30 10:19:00,2025-05-30 09:00:00,1.3166666666666669,19.15,0.9153232087227414,1.15,11.32,10.0,11.15,19.15
OZFW2,CONTAINER,PENAVICO (HONG KONG) LIMITED,"NINGBO, ZJ",2025-05-30 15:02:00,2025-05-30 13:30:00,1.5333333333333334,13.9,1.283084981644597,1.7041535060012634,16.03,14.5,16.2,13.9
V7A5615,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-05-30 15:16:00,2025-05-30 13:30:00,1.7666666666666666,14.733333333333333,3.1495600980309755,2.283333333333333,16.27,14.5,16.78,14.73
9V8968,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-05-30 14:04:00,2025-05-30 13:30:00,0.5666666666666667,18.333333333333332,1.2265950920245392,2.05,15.07,14.5,16.55,18.33
VRVG6,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"XIAMEN, FJ",2025-05-30 18:17:00,2025-05-30 16:00:00,2.283333333333333,4.666666666666667,1.2064228007698605,1.0611708482676225,19.28,17.0,18.06,4.67
9V7865,CONTAINER,HYALINE SHIPPING (HK) CO LTD,CAT LAI PORT,2025-05-30 17:09:00,2025-05-30 16:00:00,1.15,10.333333333333334,1.0793981481481483,1.2333333333333334,18.15,17.0,18.23,10.33
A8CF3,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,OPEN SEA,2025-05-29 23:00:00,2025-05-30 16:00:00,-17.0,10.683333333333334,17.59506749740396,0.0,0.0,17.0,17.0,10.68
3FOB4,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-05-30 18:16:00,2025-05-30 17:00:00,1.2666666666666666,8.166666666666666,1.2265950920245392,1.156205673758865,19.27,18.0,19.16,8.17
