ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
A8UL6,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"YANTIAN, GD",2025-01-24 01:10:00,2025-01-24 00:30:00,0.6666666666666666,11.9,1.9344951069444756,0.5923828694462507,10.97,10.3,10.89,11.9
V7A6455,CONTAINER,T.S. LINES LIMITED,PORT KLANG,2025-01-24 04:43:00,2025-01-24 03:00:00,1.7166666666666666,10.316666666666666,0.9558367768595037,1.3166666666666669,14.52,12.8,14.12,10.32
BLEP,CONTAINER,KANWAY SHIPPING LIMITED,"SHEKOU, SHENZHEN",2025-01-24 04:56:00,2025-01-24 03:30:00,1.4333333333333331,11.133333333333333,3.727335212075523,1.916666666666667,14.73,13.3,15.22,11.13
9V6500,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-01-24 05:21:00,2025-01-24 04:00:00,1.35,11.133333333333333,1.1031479741019203,0.9833333333333337,15.15,13.8,14.78,11.13
D7KC,CONTAINER,KMTC (HK) CO LIMITED,PORT KLANG,2025-01-24 06:16:00,2025-01-24 04:00:00,2.2666666666666666,9.516666666666667,0.9558367768595037,1.6666666666666665,16.07,13.8,15.47,9.52
5BMT6,CONTAINER,OOCL HONG KONG BRANCH,KOBE,2025-01-24 07:57:00,2025-01-24 05:30:00,2.45,12.816666666666666,0.8382352941176471,1.3,17.75,15.3,16.6,12.82
9HA4998,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"XIAMEN, FJ",2025-01-24 07:38:00,2025-01-24 06:30:00,1.1333333333333333,7.916666666666667,1.288969844161101,0.504320987654321,17.43,16.3,16.8,7.92
VROS2,CONTAINER,OCEANLINKS MARINE LIMITED,"XIAMEN, FJ",2025-01-24 11:22:00,2025-01-24 09:00:00,2.3666666666666667,8.15,1.288969844161101,1.7,21.17,18.8,20.5,8.15
OZHU2,CONTAINER,PENAVICO (HONG KONG) LIMITED,SINGAPORE,2025-01-24 09:36:00,2025-01-24 09:00:00,0.6,26.416666666666668,1.1031479741019203,2.4833333333333334,19.4,18.8,21.28,26.42
VROF9,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"NINGBO, ZJ",2025-01-24 09:59:00,2025-01-24 09:00:00,0.9833333333333332,9.516666666666667,1.049128477645085,0.29515079054509685,19.78,18.8,19.1,9.52
3FZE9,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-01-24 04:13:00,2025-01-24 10:00:00,-5.783333333333333,18.383333333333333,1.4210100117785627,1.2833333333333332,14.02,19.8,21.08,18.38
VRRU6,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,OPEN SEA,2025-01-23 14:12:00,2025-01-24 14:00:00,-23.8,13.716666666666669,17.760688956433647,0.0,0.0,23.8,23.8,13.72
BVND5,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHANTOU, GD",2025-01-24 15:26:00,2025-01-24 14:30:00,0.9333333333333332,8.383333333333333,1.3620567375886528,1.25,25.23,24.3,25.55,8.38
9HA5817,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,OPEN SEA,2025-01-23 23:39:00,2025-01-24 15:00:00,-15.35,10.333333333333334,17.760688956433647,0.0,9.45,24.8,24.8,10.33
9V9129,CONTAINER,HYALINE SHIPPING (HK) CO LTD,PASIR GUDANG,2025-01-24 17:32:00,2025-01-24 16:00:00,1.5333333333333334,19.533333333333335,1.1235849056603775,1.0,27.33,25.8,26.8,19.53
A8HX2,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-01-24 17:07:00,2025-01-24 16:00:00,1.1166666666666667,14.283333333333331,1.4210100117785627,1.35,26.92,25.8,27.15,14.28
VRSA2,CONTAINER,OOCL HONG KONG BRANCH,NAN SHA,2025-01-24 18:29:00,2025-01-24 17:00:00,1.4833333333333334,18.666666666666668,0.69,1.4166666666666667,28.28,26.8,28.22,18.67
V7A2844,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,HAIPHONG,2025-01-24 20:20:00,2025-01-24 17:00:00,3.3333333333333335,6.533333333333333,1.440040040040041,2.0,30.13,26.8,28.8,6.53
TJM5224,CONTAINER,YIU LIAN DOCKYARDS LTD,INCHEON,2025-01-24 18:35:00,2025-01-24 18:00:00,0.5833333333333334,11.266666666666667,1.9179811865249226,0.20379255473044655,28.38,27.8,28.0,11.27
OWPU2,CONTAINER,PENAVICO (HONG KONG) LIMITED,SINGAPORE,2025-01-24 19:56:00,2025-01-24 18:00:00,1.9333333333333331,10.5,1.1031479741019203,1.67375,29.73,27.8,29.47,10.5
D7SP,CONTAINER,PENAVICO (HONG KONG) LIMITED,HO CHI MINH CITY,2025-01-24 16:57:00,2025-01-24 19:00:00,-2.05,4.433333333333334,1.4159047619047613,1.1333333333333333,26.75,28.8,29.93,4.43
9V8738,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"XIAMEN, FJ",2025-01-24 23:50:00,2025-01-24 21:30:00,2.3333333333333335,12.116666666666667,1.288969844161101,2.0845679012345677,33.63,31.3,33.38,12.12
3FNQ,CONTAINER,KMTC (HK) CO LIMITED,LAEM CHABANG,2025-01-25 00:07:00,2025-01-24 23:00:00,1.1166666666666667,16.85,1.734317542721178,1.7,33.92,32.8,34.5,16.85
