ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
3FHV8,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-01-11 02:40:00,2025-01-11 00:30:00,2.1666666666666665,14.933333333333334,1.6394736842105262,2.9,11.82,9.65,12.55,14.93
VRUO2,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-01-11 03:09:00,2025-01-11 01:30:00,1.65,19.383333333333333,4.008333333333333,1.3333333333333333,12.3,10.65,11.98,19.38
5LAQ8,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"NINGBO, ZJ",2025-01-10 14:51:00,2025-01-11 02:00:00,-11.15,18.466666666666665,11.22777777777778,0.0,0.0,11.15,11.15,18.47
V7HY7,CONTAINER,KONG HING AGENCY LTD,INCHEON,2025-01-11 04:10:00,2025-01-11 03:00:00,1.1666666666666667,10.7,1.7554054054054056,2.416666666666667,13.32,12.15,14.57,10.7
9VJJ7,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"XIAMEN, FJ",2025-01-11 05:44:00,2025-01-11 04:00:00,1.7333333333333334,11.25,3.110606060606061,2.55,14.88,13.15,15.7,11.25
V7AZ4,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-01-11 08:27:00,2025-01-11 05:30:00,2.95,6.5,0.4560606060606061,2.3666666666666667,17.6,14.65,17.02,6.5
5BQC4,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-01-11 10:37:00,2025-01-11 08:00:00,2.6166666666666667,11.35,0.6272727272727274,1.2166666666666666,19.77,17.15,18.37,11.35
D5ZX8,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-01-11 10:32:00,2025-01-11 08:30:00,2.033333333333333,8.95,0.3740740740740741,1.8666666666666667,19.68,17.65,19.52,8.95
V7ZQ9,CONTAINER,SINOTRANS (HK) SHIPPING LTD,DANANG,2025-01-11 10:15:00,2025-01-11 08:30:00,1.75,11.9,4.575925925925926,1.0,19.4,17.65,18.65,11.9
5BMM4,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"NANSHA, PANYU",2025-01-11 07:57:00,2025-01-11 09:00:00,-1.05,10.15,0.0,0.2333333333333333,17.1,18.15,18.38,10.15
BLIH,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-01-11 15:25:00,2025-01-11 14:00:00,1.4166666666666667,8.1,0.5683333333333334,1.85,24.57,23.15,25.0,8.1
9VJQ2,CONTAINER,SINOTRANS (HK) SHIPPING LTD,HAIPHONG,2025-01-11 15:01:00,2025-01-11 14:00:00,1.0166666666666666,12.233333333333333,2.136111111111111,1.0,24.17,23.15,24.15,12.23
3E6889,CONTAINER,PENAVICO (HONG KONG) LIMITED,"SHANGHAI, SH",2025-01-11 17:37:00,2025-01-11 15:00:00,2.6166666666666667,9.9,2.5083333333333333,3.8333333333333335,26.77,24.15,27.98,9.9
