ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
IBSM,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"XIAMEN, FJ",2025-03-31 01:25:00,2025-03-31 02:00:00,-0.5833333333333334,12.683333333333334,1.174007138694639,2.4,12.38,12.97,15.37,12.68
BPKJ,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"NINGBO, ZJ",2025-03-31 02:31:00,2025-03-31 02:30:00,0.0166666666666666,11.483333333333333,1.1154149737687977,1.2166666666666666,13.48,13.47,14.69,11.48
HSB8544,CONTAINER,ZIM INTEGRATED SHIPPING AGENCIES (HK) LIMITED,"SHANGHAI, SH",2025-03-31 06:53:00,2025-03-31 05:00:00,1.8833333333333333,20.666666666666668,1.3184903748733539,0.6499999999999999,17.85,15.97,16.62,20.67
9V7802,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"OTHER, VIETNAM",2025-03-31 08:32:00,2025-03-31 06:00:00,2.533333333333333,13.033333333333331,0.17681159420289855,1.0404761904761906,19.5,16.97,18.01,13.03
9V8979,CONTAINER,BEN LINE AGENCIES (HK) LTD,PORT KLANG,2025-03-31 08:00:00,2025-03-31 06:30:00,1.5,32.85,0.8758480825958704,1.025,18.97,17.47,18.49,32.85
9V9992,CONTAINER,ZIM INTEGRATED SHIPPING AGENCIES (HK) LIMITED,OPEN SEA,2025-03-30 13:02:00,2025-03-31 07:00:00,-17.966666666666665,11.95,17.666047471620228,0.0,0.0,17.97,17.97,11.95
9VKB5,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHANTOU, GD",2025-03-31 10:35:00,2025-03-31 09:30:00,1.0833333333333333,14.9,1.2513409961685824,0.4333333333333331,21.55,20.47,20.9,14.9
VRSC2,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-03-31 12:30:00,2025-03-31 11:00:00,1.5,8.966666666666667,1.3184903748733539,0.9666666666666663,23.47,21.97,22.94,8.97
BKLT,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-03-31 12:19:00,2025-03-31 11:00:00,1.3166666666666669,21.116666666666667,1.2297760461888858,1.9566188189382643,23.28,21.97,23.93,21.12
3E7666,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,DAVAO,2025-03-31 15:54:00,2025-03-31 14:00:00,1.9,16.983333333333334,1.8437499999999996,1.6833333333333331,26.87,24.97,26.65,16.98
D7EW,CONTAINER,HMM (HONG KONG) LIMITED,VALPARAISO,2025-03-31 15:31:00,2025-03-31 14:00:00,1.5166666666666666,16.533333333333335,0.3737306340470795,2.5229284018560483,26.48,24.97,27.49,16.53
9V8985,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,"SHEKOU, SHENZHEN",2025-03-31 16:17:00,2025-03-31 14:30:00,1.7833333333333334,13.75,3.382660407284397,2.2333333333333334,27.25,25.47,27.7,13.75
9V5307,CONTAINER,HYALINE SHIPPING (HK) CO LTD,QINGDAO,2025-03-31 16:26:00,2025-03-31 15:00:00,1.4333333333333331,6.516666666666667,0.7959183673469391,1.4833333333333334,27.4,25.97,27.45,6.52
3FHV8,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-03-31 23:19:00,2025-03-31 17:00:00,6.316666666666666,22.116666666666667,1.2297760461888858,1.9085534124651689,34.28,27.97,29.88,22.12
3FQM7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NANSHA, PANYU",2025-03-31 19:10:00,2025-03-31 17:30:00,1.6666666666666667,19.333333333333332,1.3200875189098773,0.6234853999872106,30.13,28.47,29.09,19.33
V2HR3,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,OPEN SEA,2025-03-30 22:42:00,2025-03-31 18:00:00,-19.3,7.766666666666667,17.666047471620228,0.0,9.67,28.97,28.97,7.77
9V8501,CONTAINER,OOCL HONG KONG BRANCH,QINGDAO,2025-03-31 21:29:00,2025-03-31 21:30:00,-0.0166666666666666,14.983333333333333,0.7959183673469391,0.4833333333333334,32.45,32.47,32.95,14.98
5LLO4,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"OTHER, MALAYSIA",2025-04-01 00:06:00,2025-03-31 22:00:00,2.1,30.533333333333335,0.6973958333333333,0.8234374999999999,35.07,32.97,33.79,30.53
9V8959,CONTAINER,REGIONAL CONTAINER LINES (HK) LTD,"SHEKOU, SHENZHEN",2025-04-01 00:30:00,2025-03-31 22:30:00,2.0,6.45,3.382660407284397,2.212761674467707,35.47,33.47,35.68,6.45
