ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
D5EW3,CONTAINER,OOCL HONG KONG BRANCH,TAICHUNG,2025-06-14 01:48:00,2025-06-14 01:00:00,0.8,8.266666666666667,0.3958333333333333,1.25,0.8,0.0,1.25,8.27
9V3478,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-06-14 23:56:00,2025-06-14 02:00:00,21.933333333333337,14.233333333333333,7.944444444444444,1.6,22.93,1.0,2.6,14.23
3E7666,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,DAVAO,2025-06-14 05:02:00,2025-06-14 03:00:00,2.033333333333333,11.483333333333333,0.51,1.4666666666666666,4.03,2.0,3.47,11.48
VRZK9,CONTAINER,OOCL HONG KONG BRANCH,SINGAPORE,2025-06-14 05:08:00,2025-06-14 04:00:00,1.1333333333333333,15.033333333333331,4.190476190476191,1.8666666666666667,4.13,3.0,4.87,15.03
V7A7425,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-06-14 06:01:00,2025-06-14 04:30:00,1.5166666666666666,9.916666666666666,0.434375,2.0833333333333335,5.02,3.5,5.58,9.92
9V7583,CONTAINER,HYALINE SHIPPING (HK) CO LTD,QINGDAO,2025-06-14 11:49:00,2025-06-14 07:30:00,4.316666666666666,11.15,1.0868421052631578,1.7166666666666666,10.82,6.5,8.22,11.15
D7UN,CONTAINER,KMTC (HK) CO LIMITED,BUSAN,2025-06-14 14:15:00,2025-06-14 10:00:00,4.25,10.283333333333331,0.325,1.1666666666666667,13.25,9.0,10.17,10.28
V7ZR2,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,BUSAN,2025-06-14 18:59:00,2025-06-14 14:00:00,4.983333333333333,12.416666666666666,1.9111111111111112,2.45,17.98,13.0,15.45,12.42
VRWD5,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,SINGAPORE,2025-06-14 20:41:00,2025-06-14 19:00:00,1.6833333333333331,9.5,0.7222222222222223,1.8333333333333333,19.68,18.0,19.83,9.5
VRFX8,CONTAINER,OOCL HONG KONG BRANCH,SINGAPORE,2025-06-14 21:24:00,2025-06-14 20:00:00,1.4,9.616666666666667,5.011111111111111,3.7,20.4,19.0,22.7,9.62
9V8495,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"LIANYUNGANG, JS",2025-06-14 21:51:00,2025-06-14 21:00:00,0.85,9.616666666666667,2.6030303030303035,1.2833333333333334,20.85,20.0,21.28,9.62
