ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
9V6493,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-03-18 01:33:00,2025-03-18 01:00:00,0.55,10.933333333333334,1.2297760461888858,1.6333333333333333,19.98,19.43,21.06,10.93
5BQQ6,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-03-17 05:34:00,2025-03-18 04:30:00,-22.933333333333337,6.516666666666667,3.382660407284397,0.6088653155234216,0.0,22.93,23.54,6.52
S6AV2,CONTAINER,HYALINE SHIPPING (HK) CO LTD,ZHOUSHAN,2025-03-18 07:45:00,2025-03-18 04:30:00,3.25,17.233333333333334,2.7249999999999996,0.9833333333333336,26.18,22.93,23.91,17.23
9V8084,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-03-18 06:41:00,2025-03-18 05:30:00,1.1833333333333331,10.25,1.2297760461888858,1.25,25.12,23.93,25.18,10.25
3ELX9,CONTAINER,KMTC (HK) CO LIMITED,HO CHI MINH CITY,2025-03-18 13:37:00,2025-03-18 12:00:00,1.6166666666666667,14.933333333333334,1.574509803921569,1.2333333333333334,32.05,30.43,31.66,14.93
BPAR,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,LAEM CHABANG,2025-03-18 16:51:00,2025-03-18 15:30:00,1.35,6.05,1.5912218268090155,1.2666666666666666,35.28,33.93,35.2,6.05
3FXL2,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NINGBO, ZJ",2025-03-18 16:43:00,2025-03-18 16:00:00,0.7166666666666667,8.733333333333333,1.1154149737687977,1.2666666666666668,35.15,34.43,35.7,8.73
9V8604,CONTAINER,PENAVICO (HONG KONG) LIMITED,"YANTIAN, SHENZHEN",2025-03-18 17:57:00,2025-03-18 16:30:00,1.45,16.033333333333335,1.2004640219856728,1.15,36.38,34.93,36.08,16.03
A8SW4,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-03-17 19:38:00,2025-03-18 17:30:00,-21.866666666666667,12.4,3.382660407284397,0.7896385129231787,14.07,35.93,36.72,12.4
D7UC,CONTAINER,KMTC (HK) CO LIMITED,SURABAYA,2025-03-18 18:40:00,2025-03-18 17:30:00,1.1666666666666667,13.3,1.3506904761904759,0.5203333333333334,37.1,35.93,36.45,13.3
9V5307,CONTAINER,HYALINE SHIPPING (HK) CO LTD,CAT LAI PORT,2025-03-18 19:19:00,2025-03-18 18:00:00,1.3166666666666669,8.166666666666666,1.3784392580971376,1.5333333333333337,37.75,36.43,37.96,8.17
9V7807,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NANSHA, PANYU",2025-03-18 21:08:00,2025-03-18 20:00:00,1.1333333333333333,9.9,1.3200875189098773,0.675082006306953,39.57,38.43,39.11,9.9
S6HU4,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"LIANYUNGANG, JS",2025-03-18 22:11:00,2025-03-18 21:00:00,1.1833333333333331,9.75,1.9974489795918373,1.025,40.62,39.43,40.46,9.75
A8KS6,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-03-18 23:08:00,2025-03-18 22:00:00,1.1333333333333333,17.3,1.2297760461888858,1.2666666666666666,41.57,40.43,41.7,17.3
3E2416,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-03-19 01:02:00,2025-03-18 22:30:00,2.533333333333333,15.016666666666667,1.2297760461888858,0.9085534124651689,43.47,40.93,41.84,15.02
