ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
VROH6,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHEKOU, SHENZHEN",2025-05-23 02:36:00,2025-05-23 00:30:00,2.1,4.416666666666667,4.751547339523342,2.183333333333333,13.7,11.6,13.78,4.42
5LKM2,CONTAINER,BEN LINE AGENCIES (HK) LTD,"SHANGHAI, SH",2025-05-23 08:38:00,2025-05-23 01:00:00,7.633333333333334,5.383333333333334,1.2175137020428504,1.2166666666666666,19.73,12.1,13.32,5.38
9V7590,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-05-23 02:32:00,2025-05-23 01:30:00,1.0333333333333334,9.383333333333333,1.4651383613673348,1.209278350515464,13.63,12.6,13.81,9.38
D5IZ9,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-05-23 04:09:00,2025-05-23 03:00:00,1.15,17.966666666666665,1.4651383613673348,1.45,15.25,14.1,15.55,17.97
9V7389,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-05-23 00:33:00,2025-05-23 03:00:00,-2.45,10.633333333333333,1.2428239294484198,2.2835039958364183,11.65,14.1,16.38,10.63
V7PX2,CONTAINER,HMM (HONG KONG) LIMITED,SINGAPORE,2025-05-23 07:16:00,2025-05-23 06:00:00,1.2666666666666666,7.733333333333333,1.2428239294484198,2.3335847031551844,18.37,17.1,19.43,7.73
3E4009,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,DANANG,2025-05-23 07:44:00,2025-05-23 06:30:00,1.2333333333333334,8.233333333333333,1.6646935737557578,1.8502906976744184,18.83,17.6,19.45,8.23
C6YY8,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"SHEKOU, SHENZHEN",2025-05-22 12:54:00,2025-05-23 06:30:00,-17.6,4.033333333333333,4.751547339523342,1.525917732101973,0.0,17.6,19.13,4.03
9V9129,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-05-23 10:50:00,2025-05-23 08:00:00,2.8333333333333335,19.65,1.2428239294484198,2.283333333333333,21.93,19.1,21.38,19.65
V7A7428,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-05-23 13:27:00,2025-05-23 11:00:00,2.45,17.983333333333334,1.4651383613673348,1.1833333333333331,24.55,22.1,23.28,17.98
