ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
5LLL7,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,SINGAPORE,2025-02-04 06:09:00,2025-02-04 03:00:00,3.15,28.266666666666666,1.1203169327936864,1.699878329733621,3.15,0.0,1.7,28.27
9V5307,CONTAINER,HYALINE SHIPPING (HK) CO LTD,CAT LAI PORT,2025-02-04 07:39:00,2025-02-04 06:30:00,1.15,11.9,1.3989490406196676,1.5333333333333337,4.65,3.5,5.03,11.9
VRLJ2,CONTAINER,OOCL HONG KONG BRANCH,VUNGTAU,2025-02-04 07:57:00,2025-02-04 06:30:00,1.45,18.5,1.209709474894284,1.4500000000000002,4.95,3.5,4.95,18.5
3ECW9,CONTAINER,KMTC (HK) CO LIMITED,PASIR GUDANG,2025-02-04 07:33:00,2025-02-04 08:00:00,-0.45,9.466666666666669,1.0780701754385964,1.2,4.55,5.0,6.2,9.47
9HA2021,CONTAINER,CMA CGM (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-02-04 11:43:00,2025-02-04 09:30:00,2.216666666666667,19.783333333333335,3.5725166022488084,2.6333333333333333,8.72,6.5,9.13,19.78
5BRW6,CONTAINER,HAPAG-LLOYD (CHINA) LTD,"YANTIAN, SHENZHEN",2025-02-04 09:30:00,2025-02-04 10:00:00,-0.5,6.15,1.104686166816224,1.1002068321182674,6.5,7.0,8.1,6.15
3FEB,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KUANTAN,2025-02-04 11:34:00,2025-02-04 10:00:00,1.5666666666666669,13.516666666666667,1.0885416666666667,1.3345299145299145,8.57,7.0,8.33,13.52
V7HY3,CONTAINER,KONG HING AGENCY LTD,INCHEON,2025-02-04 12:05:00,2025-02-04 12:00:00,0.0833333333333333,5.333333333333333,2.0865309200603317,1.4166666666666667,9.08,9.0,10.42,5.33
V7A6129,CONTAINER,KONG HING AGENCY LTD,LAEM CHABANG,2025-02-04 16:39:00,2025-02-04 15:00:00,1.65,9.433333333333334,1.664768781989335,1.15,13.65,12.0,13.15,9.43
V7A5228,CONTAINER,SINOTRANS (HK) SHIPPING LTD,YANGSHAN,2025-02-04 18:16:00,2025-02-04 15:00:00,3.2666666666666666,24.183333333333337,1.892948717948718,1.1333333333333333,15.27,12.0,13.13,24.18
BKLT,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-02-04 16:53:00,2025-02-04 15:30:00,1.3833333333333333,24.133333333333333,1.3568963468218915,2.170941891120705,13.88,12.5,14.67,24.13
BLEP,CONTAINER,KANWAY SHIPPING LIMITED,KAOHSIUNG,2025-02-04 17:22:00,2025-02-04 16:00:00,1.3666666666666667,19.183333333333337,1.3568963468218915,1.4666666666666666,14.37,13.0,14.47,19.18
3FDY9,CONTAINER,KMTC (HK) CO LIMITED,BUSAN,2025-02-04 17:13:00,2025-02-04 16:00:00,1.2166666666666666,14.283333333333331,1.471194475478009,1.0859694416451087,14.22,13.0,14.09,14.28
C4PW2,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,ZHOUSHAN,2025-02-04 15:51:00,2025-02-04 16:00:00,-0.15,19.316666666666663,2.5767156862745093,0.28124999999999983,12.85,13.0,13.28,19.32
9M3120,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NINGBO, ZJ",2025-02-04 20:39:00,2025-02-04 19:30:00,1.15,10.95,1.0844090873225758,1.8233811949792742,17.65,16.5,18.32,10.95
VRUN9,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-02-04 20:46:00,2025-02-04 19:30:00,1.2666666666666666,10.816666666666666,3.5725166022488084,1.8166666666666669,17.77,16.5,18.32,10.82
3ERV3,CONTAINER,KMTC (HK) CO LIMITED,INCHEON,2025-02-04 19:08:00,2025-02-04 20:00:00,-0.8666666666666667,11.833333333333334,2.0865309200603317,0.9166666666666665,16.13,17.0,17.92,11.83
9VJQ2,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"SHANGHAI, SH",2025-02-04 20:43:00,2025-02-04 20:00:00,0.7166666666666667,7.216666666666667,1.2261758691206546,0.9666666666666668,17.72,17.0,17.97,7.22
V7A2845,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,INCHEON,2025-02-04 20:20:00,2025-02-04 21:00:00,-0.6666666666666666,10.7,2.0865309200603317,1.05,17.33,18.0,19.05,10.7
V7A5717,CONTAINER,T.S. LINES LIMITED,"SHANGHAI, SH",2025-02-05 02:20:00,2025-02-04 21:00:00,5.333333333333333,8.583333333333334,1.2261758691206546,2.1,23.33,18.0,20.1,8.58
9V5783,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-02-04 19:25:00,2025-02-04 22:00:00,-2.5833333333333335,6.566666666666666,1.3568963468218915,2.2089232528808136,16.42,19.0,21.21,6.57
9V7401,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHEKOU, SHENZHEN",2025-02-05 01:19:00,2025-02-04 23:30:00,1.8166666666666669,21.216666666666665,3.5725166022488084,2.316666666666667,22.32,20.5,22.82,21.22
