ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
VRUN9,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-05-02 01:39:00,2025-05-02 00:30:00,1.15,10.35,4.751547339523342,1.7333333333333334,19.47,18.32,20.05,10.35
5LMV9,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-05-02 03:07:00,2025-05-02 01:30:00,1.6166666666666667,22.45,4.751547339523342,1.8333333333333333,20.93,19.32,21.15,22.45
D7SB,CONTAINER,PENAVICO (HONG KONG) LIMITED,DANANG,2025-05-02 03:14:00,2025-05-02 02:00:00,1.2333333333333334,8.733333333333333,1.6646935737557578,2.30562015503876,21.05,19.82,22.13,8.73
5LKO9,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-05-02 04:17:00,2025-05-02 02:30:00,1.7833333333333334,7.166666666666667,4.751547339523342,1.1802647939015085,22.1,20.32,21.5,7.17
9V8968,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-05-02 04:36:00,2025-05-02 03:00:00,1.6,10.283333333333331,1.4651383613673348,2.2092783505154636,22.42,20.82,23.03,10.28
VRMK9,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"SHEKOU, SHENZHEN",2025-05-01 06:11:00,2025-05-02 03:30:00,-21.316666666666663,3.9833333333333334,4.751547339523342,0.525564016155172,0.0,21.32,21.85,3.98
D7GH,CONTAINER,KONG HING AGENCY LTD,INCHEON,2025-05-02 07:35:00,2025-05-02 04:00:00,3.5833333333333335,6.983333333333333,1.7182497954747395,2.2131312887774457,25.4,21.82,24.03,6.98
3EUT5,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,OPEN SEA,2025-05-01 08:07:00,2025-05-02 04:00:00,-19.883333333333333,13.833333333333334,17.359900090826528,0.0,1.93,21.82,21.82,13.83
D7CJ,CONTAINER,SINOKOR HONGKONG CO LIMITED,PENANG ISLAND,2025-05-02 08:48:00,2025-05-02 05:30:00,3.3,12.266666666666667,1.239969638455467,1.4500000000000002,26.62,23.32,24.77,12.27
9V8080,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-05-02 09:07:00,2025-05-02 08:00:00,1.1166666666666667,7.75,1.2428239294484198,1.2547297289412682,26.93,25.82,27.07,7.75
V2HT3,CONTAINER,OOCL HONG KONG BRANCH,MANILA,2025-05-02 09:41:00,2025-05-02 08:30:00,1.1833333333333331,12.333333333333334,1.4830376811594206,1.55,27.5,26.32,27.87,12.33
D5IZ9,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-05-02 11:11:00,2025-05-02 10:00:00,1.1833333333333331,13.766666666666667,1.4651383613673348,1.45,29.0,27.82,29.27,13.77
VRNQ9,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"XIAMEN, FJ",2025-05-02 10:43:00,2025-05-02 10:00:00,0.7166666666666667,5.25,1.335401477664237,2.113265306122449,28.53,27.82,29.93,5.25
S6HU5,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,OPEN SEA,2025-05-01 15:34:00,2025-05-02 10:00:00,-18.433333333333337,12.5,17.359900090826528,0.0,9.38,27.82,27.82,12.5
D7SG,CONTAINER,KMTC (HK) CO LIMITED,KARACHI,2025-05-02 13:25:00,2025-05-02 12:00:00,1.4166666666666667,16.666666666666668,1.644332006442685,0.7883895018489011,31.23,29.82,30.61,16.67
HSB8290,CONTAINER,ZIM INTEGRATED SHIPPING AGENCIES (HK) LIMITED,SINGAPORE,2025-05-02 14:02:00,2025-05-02 13:00:00,1.0333333333333334,22.216666666666665,1.2428239294484198,2.3411416096187136,31.85,30.82,33.16,22.22
9VJJ7,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"XIAMEN, FJ",2025-05-02 16:57:00,2025-05-02 15:00:00,1.95,33.55,1.335401477664237,2.3666666666666667,34.77,32.82,35.19,33.55
VRFF4,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-05-02 16:28:00,2025-05-02 15:30:00,0.9666666666666668,12.566666666666666,1.4651383613673348,1.7,34.28,33.32,35.02,12.57
BOAM7,CONTAINER,PENAVICO (HONG KONG) LIMITED,"SHANGHAI, SH",2025-05-02 17:23:00,2025-05-02 16:00:00,1.3833333333333333,12.183333333333334,1.2175137020428504,2.0666666666666664,35.2,33.82,35.89,12.18
3EEF9,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"SHEKOU, SHENZHEN",2025-05-01 23:31:00,2025-05-02 19:30:00,-19.983333333333334,8.566666666666666,4.751547339523342,0.7082640907570806,17.33,37.32,38.03,8.57
VROS2,CONTAINER,OCEANLINKS MARINE LIMITED,"XIAMEN, FJ",2025-05-02 21:36:00,2025-05-02 20:30:00,1.1,7.933333333333334,1.335401477664237,1.4166666666666665,39.42,38.32,39.74,7.93
A8UF8,CONTAINER,PENAVICO (HONG KONG) LIMITED,"SHANGHAI, SH",2025-05-02 22:48:00,2025-05-02 21:30:00,1.3,16.0,1.2175137020428504,1.0666666666666667,40.62,39.32,40.39,16.0
VRGO3,CONTAINER,OOCL HONG KONG BRANCH,PORT KLANG,2025-05-02 22:08:00,2025-05-02 21:30:00,0.6333333333333333,17.966666666666665,0.9821639632842957,1.2666666666666666,39.95,39.32,40.59,17.97
5LKL8,CONTAINER,BEN LINE AGENCIES (HK) LTD,"NANSHA, PANYU",2025-05-02 22:44:00,2025-05-02 23:30:00,-0.7666666666666667,1.9666666666666663,1.4685716925063141,0.027762705471005553,40.55,41.32,41.35,1.97
BKLG,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,LAEM CHABANG,2025-05-02 23:42:00,2025-05-02 23:30:00,0.2,11.25,1.5771103896103917,2.1166666666666667,41.52,41.32,43.44,11.25
