ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
9V6256,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,OPEN SEA,2025-03-27 06:40:00,2025-03-28 01:30:00,-18.833333333333332,12.416666666666666,17.181918238993724,0.0,0.0,18.83,18.83,12.42
V7A5825,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-03-28 04:51:00,2025-03-28 02:30:00,2.35,2.316666666666667,4.943014216185928,1.4833333333333334,22.18,19.83,21.31,2.32
9HA4287,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-03-28 04:00:00,2025-03-28 02:30:00,1.5,19.433333333333337,1.5229068566092478,1.4333333333333331,21.33,19.83,21.26,19.43
V7A6349,CONTAINER,T.S. LINES LIMITED,"NANSHA, PANYU",2025-03-28 07:46:00,2025-03-28 03:00:00,4.766666666666667,14.866666666666667,1.4658687884986479,0.6179763394264906,25.1,20.33,20.95,14.87
D5OS5,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,KEELUNG,2025-03-28 06:02:00,2025-03-28 06:00:00,0.0333333333333333,10.916666666666666,1.326957351388222,0.7546231892122495,23.37,23.33,24.08,10.92
9V7590,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-03-28 15:33:00,2025-03-28 07:00:00,8.55,9.4,1.5229068566092478,1.4333333333333333,32.88,24.33,25.76,9.4
VRTT8,CONTAINER,SINOTRANS (HK) SHIPPING LTD,KAOHSIUNG,2025-03-28 13:52:00,2025-03-28 07:30:00,6.366666666666666,8.7,1.5229068566092478,1.4833333333333336,31.2,24.83,26.31,8.7
VRUO9,CONTAINER,OOCL HONG KONG BRANCH,"XIAMEN, FJ",2025-03-28 10:12:00,2025-03-28 08:00:00,2.2,20.483333333333334,1.3274439088518855,1.6024539877300616,27.53,25.33,26.93,20.48
CQMP,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHANGHAI, SH",2025-03-28 10:10:00,2025-03-28 09:00:00,1.1666666666666667,13.816666666666666,1.3133059572395485,1.4166666666666667,27.5,26.33,27.75,13.82
9V6356,CONTAINER,REGIONAL CONTAINER LINES (HK) LTD,"SHEKOU, SHENZHEN",2025-03-28 12:45:00,2025-03-28 10:30:00,2.25,3.433333333333333,4.943014216185928,1.9539703376763882,30.08,27.83,29.78,3.43
VRTE8,CONTAINER,"UNITRANS AGENCY HONG KONG CO., LIMITED","SHEKOU, SHENZHEN",2025-03-28 20:39:00,2025-03-28 15:00:00,5.65,3.4833333333333334,4.943014216185928,1.102317616677606,37.98,32.33,33.43,3.48
A8IM4,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"QINZHOU, GX",2025-03-28 18:54:00,2025-03-28 15:30:00,3.4,11.066666666666666,1.0485815602836877,1.1333333333333333,36.23,32.83,33.96,11.07
9HA6142,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"XIAMEN, FJ",2025-03-28 15:00:00,2025-03-28 18:00:00,-3.0,10.95,1.3274439088518855,0.7399795501022496,32.33,35.33,36.07,10.95
V2HT3,CONTAINER,OOCL HONG KONG BRANCH,MANILA,2025-03-28 16:14:00,2025-03-28 20:30:00,-4.266666666666667,26.216666666666665,1.2144758761790875,1.55,33.57,37.83,39.38,26.22
OZJL2,CONTAINER,PENAVICO (HONG KONG) LIMITED,SINGAPORE,2025-03-28 21:52:00,2025-03-28 20:30:00,1.3666666666666667,14.75,1.2425414040108147,2.4658560582354285,39.2,37.83,40.3,14.75
BODH6,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-03-29 00:42:00,2025-03-28 22:30:00,2.2,9.183333333333334,4.943014216185928,1.2833333333333334,42.03,39.83,41.11,9.18
5LKL8,CONTAINER,BEN LINE AGENCIES (HK) LTD,"SHEKOU, SHENZHEN",2025-03-29 00:00:00,2025-03-28 22:30:00,1.5,3.033333333333333,4.943014216185928,0.11007964277039003,41.33,39.83,39.94,3.03
