ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
BOAM7,CONTAINER,PENAVICO (HONG KONG) LIMITED,"QINZHOU, GX",2025-03-07 01:30:00,2025-03-07 00:30:00,1.0,11.616666666666667,1.0485815602836877,2.4833333333333334,1.58,0.58,3.06,11.62
BPAR,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,QINGDAO,2025-03-07 02:37:00,2025-03-07 01:30:00,1.1166666666666667,10.45,0.9890303030303018,1.2333333333333334,2.7,1.58,2.81,10.45
3E3895,CONTAINER,LEGO CONSOLIDATOR & WAREHOUSE COMPANY LIMITED,"NANSHA, PANYU",2025-03-07 02:41:00,2025-03-07 03:00:00,-0.3166666666666666,8.633333333333333,1.4658687884986479,0.1508539575004832,2.77,3.08,3.23,8.63
9V6819,CONTAINER,PENAVICO (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-03-07 06:28:00,2025-03-07 04:30:00,1.9666666666666663,14.8,4.943014216185928,1.4788628810940156,6.55,4.58,6.06,14.8
9M3120,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NINGBO, ZJ",2025-03-07 10:32:00,2025-03-07 09:00:00,1.5333333333333334,6.45,1.1615867146936232,1.6666666666666667,10.62,9.08,10.75,6.45
V2HT3,CONTAINER,OOCL HONG KONG BRANCH,MANILA,2025-03-07 10:31:00,2025-03-07 09:30:00,1.0166666666666666,21.95,1.2144758761790875,1.55,10.6,9.58,11.13,21.95
5LCT7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"ZHANJIANG, GD",2025-03-07 13:28:00,2025-03-07 11:00:00,2.466666666666667,19.05,1.4959162867633924,1.5166666666666666,13.55,11.08,12.6,19.05
3E3614,CONTAINER,SINOKOR HONGKONG CO LIMITED,PENANG ISLAND,2025-03-07 18:19:00,2025-03-07 16:00:00,2.316666666666667,11.85,1.2579229592402357,0.9000092383873471,18.4,16.08,16.98,11.85
3EOT8,CONTAINER,PENAVICO (HONG KONG) LIMITED,SINGAPORE,2025-03-07 16:49:00,2025-03-07 16:30:00,0.3166666666666666,20.633333333333333,1.2425414040108147,1.65,16.9,16.58,18.23,20.63
5LKO9,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-03-07 21:03:00,2025-03-07 18:30:00,2.55,9.983333333333333,4.943014216185928,1.6333333333333333,21.13,18.58,20.21,9.98
3FOB4,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-03-07 19:11:00,2025-03-07 18:30:00,0.6833333333333333,9.25,1.5229068566092478,2.166666666666667,19.27,18.58,20.75,9.25
9V6500,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHEKOU, SHENZHEN",2025-03-08 03:36:00,2025-03-07 23:30:00,4.1,11.366666666666667,4.943014216185928,0.3359281406178129,27.68,23.58,23.92,11.37
HSGF2,CONTAINER,REGIONAL CONTAINER LINES (HK) LTD,"SHEKOU, SHENZHEN",2025-03-06 23:55:00,2025-03-07 23:30:00,-23.583333333333332,12.6,4.943014216185928,1.0340493085739584,0.0,23.58,24.61,12.6
