ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
D5ZK2,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"NINGBO, ZJ",2025-04-28 03:51:00,2025-04-28 01:30:00,2.35,20.083333333333332,1.1909206797826886,1.4651158493773324,12.07,9.72,11.19,20.08
D5WQ7,CONTAINER,YANG MING LINE (HONG KONG) LTD,QINGDAO,2025-04-28 03:12:00,2025-04-28 02:00:00,1.2,6.266666666666667,0.7979591836734696,0.5166666666666666,11.42,10.22,10.74,6.27
D7BD,CONTAINER,SINOKOR HONGKONG CO LIMITED,PUSAN,2025-04-28 07:50:00,2025-04-28 03:00:00,4.833333333333333,10.483333333333333,1.3952776091472132,1.9288325835759021,16.05,11.22,13.15,10.48
VRQH9,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"SHANGHAI, SH",2025-04-28 05:32:00,2025-04-28 04:00:00,1.5333333333333334,8.95,1.2757711442786068,0.5666666666666669,13.75,12.22,12.79,8.95
3E3347,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-04-28 05:55:00,2025-04-28 04:30:00,1.4166666666666667,10.333333333333334,1.1969004482942087,1.4833333333333334,14.13,12.72,14.2,10.33
V7A5715,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-04-28 08:46:00,2025-04-28 06:30:00,2.2666666666666666,7.2,3.070498537536336,2.2999999999999994,16.98,14.72,17.02,7.2
5LEV3,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,OPEN SEA,2025-04-27 15:47:00,2025-04-28 09:00:00,-17.216666666666665,11.7,17.628913738019172,0.0,0.0,17.22,17.22,11.7
VRTT8,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"NANSHA, PANYU",2025-04-28 10:04:00,2025-04-28 09:00:00,1.0666666666666669,12.433333333333334,1.2326541661091042,1.1788297872340425,18.28,17.22,18.4,12.43
D5YE8,CONTAINER,KMTC (HK) CO LIMITED,SURABAYA,2025-04-28 12:17:00,2025-04-28 10:00:00,2.283333333333333,14.333333333333334,1.2971544715447152,1.2000000000000002,20.5,18.22,19.42,14.33
VRCY6,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NINGBO, ZJ",2025-04-28 07:59:00,2025-04-28 12:00:00,-4.016666666666667,16.616666666666667,1.1909206797826886,1.9228526908342878,16.2,20.22,22.14,16.62
VRVK7,CONTAINER,ZIM INTEGRATED SHIPPING AGENCIES (HK) LIMITED,OPEN SEA,2025-04-28 13:17:00,2025-04-28 12:30:00,0.7833333333333333,13.416666666666666,17.628913738019172,0.0,21.5,20.72,20.72,13.42
OYJB2,CONTAINER,PENAVICO (HONG KONG) LIMITED,HO CHI MINH CITY,2025-04-28 07:31:00,2025-04-28 14:00:00,-6.483333333333333,16.3,1.7198594377510037,2.216666666666667,15.73,22.22,24.44,16.3
MMBQ4,CONTAINER,PENAVICO (HONG KONG) LIMITED,"YANTIAN, GD",2025-04-28 12:21:00,2025-04-28 14:00:00,-1.65,11.1,2.302332763425567,1.4926240466889882,20.57,22.22,23.71,11.1
DSMA4,CONTAINER,KMTC (HK) CO LIMITED,PASIR GUDANG,2025-04-28 18:08:00,2025-04-28 14:00:00,4.133333333333334,15.416666666666666,1.0567765567765568,1.3,26.35,22.22,23.52,15.42
V7A5135,CONTAINER,PENAVICO (HONG KONG) LIMITED,VALPARAISO,2025-04-28 16:41:00,2025-04-28 15:00:00,1.6833333333333331,27.483333333333334,0.39807075693810884,1.0833333333333335,24.9,23.22,24.3,27.48
