ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
VRFO6,CONTAINER,OCEANLINKS MARINE LIMITED,HAIPHONG,2025-04-24 02:10:00,2025-04-24 01:00:00,1.1666666666666667,8.783333333333333,0.7726666666666665,1.1666666666666667,1.17,0.0,1.17,8.78
V7A7428,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-04-24 03:49:00,2025-04-24 02:30:00,1.3166666666666669,9.083333333333334,1.8388888888888886,1.3,2.82,1.5,2.8,9.08
3EHI,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-04-24 07:44:00,2025-04-24 04:00:00,3.7333333333333334,7.116666666666666,1.7452380952380953,1.25,6.73,3.0,4.25,7.12
5LNC3,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,BRISBANE,2025-04-24 07:56:00,2025-04-24 06:30:00,1.4333333333333331,9.0,13.177777777777777,0.0,6.93,5.5,5.5,9.0
VRTV9,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"FUQING, FJ",2025-04-24 09:46:00,2025-04-24 07:30:00,2.2666666666666666,9.166666666666666,9.264705882352942,1.1,8.77,6.5,7.6,9.17
2GNG3,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"MANZANILLO, MEXICO",2025-04-24 09:29:00,2025-04-24 08:00:00,1.4833333333333334,21.466666666666665,2.0541666666666667,0.0,8.48,7.0,7.0,21.47
H9VC,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"XIAMEN, FJ",2025-04-24 11:19:00,2025-04-24 10:00:00,1.3166666666666669,8.1,0.462962962962963,1.4666666666666666,10.32,9.0,10.47,8.1
XVMQ7,CONTAINER,MEGATOP AGENCY LIMITED,"NANSHA, PANYU",2025-04-24 14:06:00,2025-04-24 12:30:00,1.6,17.916666666666668,1.275,2.466666666666667,13.1,11.5,13.97,17.92
D5JQ6,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"SHANGHAI, SH",2025-04-24 19:34:00,2025-04-24 13:30:00,6.066666666666666,22.133333333333333,1.2738095238095235,1.5,18.57,12.5,14.0,22.13
BKLH,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,QINGDAO,2025-04-24 16:11:00,2025-04-24 15:00:00,1.1833333333333331,16.75,0.2424242424242424,1.1333333333333333,15.18,14.0,15.13,16.75
9V6999,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-04-24 20:36:00,2025-04-24 17:00:00,3.6,11.433333333333334,3.795238095238095,1.1333333333333333,19.6,16.0,17.13,11.43
BLEP,CONTAINER,KANWAY SHIPPING LIMITED,"SHEKOU, SHENZHEN",2025-04-24 19:41:00,2025-04-24 17:30:00,2.183333333333333,9.333333333333334,1.0137387387387384,1.9333333333333331,18.68,16.5,18.43,9.33
V7A6129,CONTAINER,KONG HING AGENCY LTD,LAEM CHABANG,2025-04-24 17:25:00,2025-04-24 18:00:00,-0.5833333333333334,18.05,1.0597222222222225,1.15,16.42,17.0,18.15,18.05
VRNQ6,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"WENZHOU, ZJ",2025-04-25 00:19:00,2025-04-24 23:00:00,1.3166666666666669,5.816666666666666,2.2939393939393935,1.1166666666666667,23.32,22.0,23.12,5.82
