ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
VRCZ7,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"SHEKOU, SHENZHEN",2025-06-11 02:35:00,2025-06-11 00:30:00,2.0833333333333335,7.866666666666666,4.807803337794475,2.1666666666666665,2.08,0.0,2.17,7.87
9V7389,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-06-11 02:49:00,2025-06-11 00:30:00,2.316666666666667,8.233333333333333,1.2463177593296777,2.283387699005543,2.32,0.0,2.28,8.23
BLHE,CONTAINER,YANG MING LINE (HONG KONG) LTD,HAIPHONG,2025-06-11 02:14:00,2025-06-11 01:00:00,1.2333333333333334,6.7,1.5031981279251172,1.25,1.73,0.5,1.75,6.7
HSB8544,CONTAINER,ZIM INTEGRATED SHIPPING AGENCIES (HK) LIMITED,"YANTIAN, SHENZHEN",2025-06-11 05:21:00,2025-06-11 02:00:00,3.35,12.75,1.1812776243098844,0.38400111569605244,4.85,1.5,1.88,12.75
9V7867,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-06-11 09:37:00,2025-06-11 08:30:00,1.1166666666666667,13.566666666666666,1.4515107769240612,1.2695329087048834,9.12,8.0,9.27,13.57
V7A4842,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-06-11 12:29:00,2025-06-11 10:30:00,1.9833333333333336,5.983333333333333,4.807803337794475,1.7,11.98,10.0,11.7,5.98
3E6922,CONTAINER,SINOTRANS (HK) SHIPPING LTD,YANGSHAN,2025-06-11 12:51:00,2025-06-11 11:30:00,1.35,16.483333333333334,2.067407860379938,1.1313970912006521,12.35,11.0,12.13,16.48
3FDY9,CONTAINER,KMTC (HK) CO LIMITED,ULSAN,2025-06-11 13:43:00,2025-06-11 12:30:00,1.2166666666666666,12.266666666666667,2.260563108532535,1.326879094979967,13.22,12.0,13.33,12.27
3ELS,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"ZHANJIANG, GD",2025-06-11 16:13:00,2025-06-11 15:00:00,1.2166666666666666,12.75,1.260912445012062,1.5833333333333333,15.72,14.5,16.08,12.75
3EXX3,CONTAINER,SINOTRANS (HK) SHIPPING LTD,KAOHSIUNG,2025-06-11 19:05:00,2025-06-11 16:30:00,2.5833333333333335,7.35,1.4515107769240612,2.166666666666666,18.58,16.0,18.17,7.35
CQID6,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"NANSHA, PANYU",2025-06-11 19:49:00,2025-06-11 18:00:00,1.8166666666666669,23.066666666666663,1.5113844581092697,0.6950596283289436,19.32,17.5,18.2,23.07
5LFU7,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-06-11 20:14:00,2025-06-11 19:00:00,1.2333333333333334,11.2,1.4515107769240612,1.2833333333333334,19.73,18.5,19.78,11.2
H3YW,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"XIAMEN, FJ",2025-06-11 23:16:00,2025-06-11 22:00:00,1.2666666666666666,7.3,1.3088454950325463,1.3,22.77,21.5,22.8,7.3
