ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
D7KO,CONTAINER,KONG HING AGENCY LTD,INCHEON,2025-05-26 04:09:00,2025-05-26 02:00:00,2.15,7.316666666666666,1.5566666666666666,0.05,11.43,9.28,9.33,7.32
9V9992,CONTAINER,ZIM INTEGRATED SHIPPING AGENCIES (HK) LIMITED,OPEN SEA,2025-05-25 16:43:00,2025-05-26 04:00:00,-11.283333333333331,6.3,17.966666666666665,0.0,0.0,11.28,11.28,6.3
V7A6215,CONTAINER,T.S. LINES LIMITED,"NANSHA, PANYU",2025-05-26 07:30:00,2025-05-26 06:30:00,1.0,10.983333333333333,1.8493589743589742,1.05,14.78,13.78,14.83,10.98
9V9159,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,"SHEKOU, SHENZHEN",2025-05-26 08:40:00,2025-05-26 06:30:00,2.1666666666666665,11.45,0.0,2.5166666666666666,15.95,13.78,16.3,11.45
VRUN4,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"SHEKOU, SHENZHEN",2025-05-26 10:10:00,2025-05-26 07:30:00,2.6666666666666665,9.1,3.7055555555555557,2.5833333333333335,17.45,14.78,17.36,9.1
BQXZ,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"SHANTOU, GD",2025-05-26 09:09:00,2025-05-26 08:00:00,1.15,3.9166666666666665,10.479411764705882,1.0,16.43,15.28,16.28,3.92
V7A2844,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,INCHEON,2025-05-26 11:01:00,2025-05-26 10:00:00,1.0166666666666666,7.933333333333334,1.42375,2.1333333333333333,18.3,17.28,19.41,7.93
D5YE8,CONTAINER,KMTC (HK) CO LIMITED,SURABAYA,2025-05-26 12:33:00,2025-05-26 11:30:00,1.05,15.766666666666667,1.114814814814815,1.2166666666666666,19.83,18.78,20.0,15.77
V7A6199,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-05-26 14:01:00,2025-05-26 12:30:00,1.5166666666666666,8.55,0.2433333333333334,1.7166666666666666,21.3,19.78,21.5,8.55
3FZP8,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"QINZHOU, GX",2025-05-26 21:07:00,2025-05-26 19:30:00,1.6166666666666667,10.35,0.0,1.4333333333333331,28.4,26.78,28.21,10.35
V7A7269,CONTAINER,T.S. LINES LIMITED,VISAKHAPATNAM,2025-05-26 08:35:00,2025-05-26 20:00:00,-11.416666666666666,12.116666666666667,0.1700000000000001,2.5833333333333335,15.87,27.28,29.86,12.12
A8HX4,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-05-26 23:34:00,2025-05-26 22:00:00,1.5666666666666669,23.35,1.538888888888889,1.4833333333333334,30.85,29.28,30.76,23.35
VRTV9,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"FUQING, FJ",2025-05-26 23:15:00,2025-05-26 22:00:00,1.25,8.233333333333333,8.378070175438596,1.1666666666666667,30.53,29.28,30.45,8.23
BOAM7,CONTAINER,PENAVICO (HONG KONG) LIMITED,"QINZHOU, GX",2025-05-27 00:31:00,2025-05-26 23:30:00,1.0166666666666666,5.933333333333334,1.5083333333333333,4.616666666666666,31.8,30.78,35.4,5.93
D5HU7,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-05-26 00:48:00,2025-05-26 23:30:00,-22.7,6.066666666666666,13.111111111111109,0.0,8.08,30.78,30.78,6.07
