ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
3E3347,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-04-07 02:07:00,2025-04-07 00:30:00,1.6166666666666667,13.416666666666666,1.1969004482942087,1.4833333333333334,1.62,0.0,1.48,13.42
VRLI2,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-04-07 01:55:00,2025-04-07 00:30:00,1.4166666666666667,10.133333333333333,1.2757711442786068,2.0,1.42,0.0,2.0,10.13
9V7800,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,DANANG,2025-04-07 05:36:00,2025-04-07 03:00:00,2.6,16.266666666666666,1.9116917650250982,1.5499999999999998,5.1,2.5,4.05,16.27
V7DC5,CONTAINER,T.S. LINES LIMITED,"SHANGHAI, SH",2025-04-07 07:00:00,2025-04-07 03:00:00,4.0,8.95,1.2757711442786068,1.1,6.5,2.5,3.6,8.95
9V6511,CONTAINER,HYALINE SHIPPING (HK) CO LTD,CAT LAI PORT,2025-04-07 05:22:00,2025-04-07 03:30:00,1.8666666666666667,12.2,1.0808219178082188,2.2,4.87,3.0,5.2,12.2
3FDY9,CONTAINER,KMTC (HK) CO LIMITED,LAEM CHABANG,2025-04-07 07:32:00,2025-04-07 05:30:00,2.033333333333333,13.466666666666669,1.589808153477218,2.333333333333333,7.03,5.0,7.33,13.47
V7A5131,CONTAINER,PENAVICO (HONG KONG) LIMITED,VALPARAISO,2025-04-07 07:26:00,2025-04-07 06:00:00,1.4333333333333331,26.65,0.39807075693810884,0.5666666666666669,6.93,5.5,6.07,26.65
9VJJ7,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"XIAMEN, FJ",2025-04-07 08:58:00,2025-04-07 06:30:00,2.466666666666667,25.516666666666666,1.1614598080855747,1.7333333333333334,8.47,6.0,7.73,25.52
FMYQ,CONTAINER,CMA CGM (HONG KONG) LIMITED,"NINGBO, ZJ",2025-04-07 07:03:00,2025-04-07 07:00:00,0.05,29.5,1.1909206797826886,0.9521574713917931,6.55,6.5,7.45,29.5
9V8939,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHEKOU, SHENZHEN",2025-04-07 09:33:00,2025-04-07 07:30:00,2.05,14.55,3.070498537536336,1.4944137977961631,9.05,7.0,8.49,14.55
D7SH,CONTAINER,KMTC (HK) CO LIMITED,PORT KLANG,2025-04-07 14:42:00,2025-04-07 09:00:00,5.7,14.816666666666666,0.9067567567567567,1.5666666666666669,14.2,8.5,10.07,14.82
3ERV3,CONTAINER,KMTC (HK) CO LIMITED,INCHEON,2025-04-07 12:33:00,2025-04-07 11:00:00,1.55,11.983333333333333,1.9627332759115705,0.9166666666666666,12.05,10.5,11.42,11.98
9VJQ2,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"SHANGHAI, SH",2025-04-07 13:18:00,2025-04-07 12:00:00,1.3,8.65,1.2757711442786068,1.0166666666666666,12.8,11.5,12.52,8.65
V7A7461,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-04-07 16:50:00,2025-04-07 14:00:00,2.8333333333333335,12.6,1.1969004482942087,1.5,16.33,13.5,15.0,12.6
V7A5992,CONTAINER,SINOKOR HONGKONG CO LIMITED,LAEM CHABANG,2025-04-07 17:44:00,2025-04-07 15:00:00,2.7333333333333334,9.083333333333334,1.589808153477218,0.8,17.23,14.5,15.3,9.08
