ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
5BHC6,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,YANGPU,2025-01-26 05:14:00,2025-01-26 04:00:00,1.2333333333333334,10.45,0.6499531884495756,2.0438953441653407,12.33,11.1,13.14,10.45
9HA5710,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"NANSHA, PANYU",2025-01-26 04:24:00,2025-01-26 04:00:00,0.4,12.133333333333333,1.4381161316973978,2.0166666666666666,11.5,11.1,13.12,12.13
VRJQ9,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-01-26 10:04:00,2025-01-26 09:00:00,1.0666666666666669,5.433333333333334,1.2199156500714377,1.55,17.17,16.1,17.65,5.43
D7IG,CONTAINER,SINOKOR HONGKONG CO LIMITED,KWANGYANG,2025-01-26 11:05:00,2025-01-26 10:00:00,1.0833333333333333,5.416666666666667,1.511158192090396,1.0833333333333333,18.18,17.1,18.18,5.42
9V6814,CONTAINER,PENAVICO (HONG KONG) LIMITED,TANJUNG PELEPAS,2025-01-26 13:43:00,2025-01-26 10:30:00,3.216666666666667,21.1,1.5856278538812794,1.300730593607306,20.82,17.6,18.9,21.1
H3OA,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,MANILA,2025-01-26 13:59:00,2025-01-26 11:00:00,2.9833333333333334,22.4,1.0400689393939393,1.1457386363636364,21.08,18.1,19.25,22.4
BPKM,CONTAINER,OOCL HONG KONG BRANCH,"DACHAN, SHENZHEN",2025-01-26 13:47:00,2025-01-26 12:30:00,1.2833333333333334,8.183333333333334,2.083344885081898,0.9138386678436373,20.88,19.6,20.51,8.18
D5QL4,CONTAINER,PENAVICO (HONG KONG) LIMITED,"YANTIAN, SHENZHEN",2025-01-27 04:15:00,2025-01-26 13:00:00,15.25,22.683333333333337,1.33156850459482,1.5677777777777773,35.35,20.1,21.67,22.68
VRGE3,CONTAINER,OOCL HONG KONG BRANCH,OPEN SEA,2025-01-25 16:54:00,2025-01-26 14:00:00,-21.1,14.45,16.873123909249575,0.0,0.0,21.1,21.1,14.45
H8KJ,CONTAINER,"CK LINE (HONGKONG) CO., LIMITED",LAEM CHABANG,2025-01-26 14:32:00,2025-01-26 14:00:00,0.5333333333333333,9.916666666666666,1.7106570512820507,1.15,21.63,21.1,22.25,9.92
VRLO5,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"YANTIAN, SHENZHEN",2025-01-26 18:17:00,2025-01-26 17:00:00,1.2833333333333334,9.416666666666666,1.33156850459482,1.3,25.38,24.1,25.4,9.42
3EHZ9,CONTAINER,KMTC (HK) CO LIMITED,KAOHSIUNG,2025-01-26 18:32:00,2025-01-26 17:00:00,1.5333333333333334,15.966666666666669,1.59449664200835,1.4333333333333331,25.63,24.1,25.53,15.97
D5DR5,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"NANSHA, PANYU",2025-01-27 01:24:00,2025-01-26 19:00:00,6.4,20.633333333333333,1.4381161316973978,1.4833333333333334,32.5,26.1,27.58,20.63
BPNF,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"NINGBO, ZJ",2025-01-26 22:40:00,2025-01-26 21:30:00,1.1666666666666667,7.5,1.1355325651411392,1.2310824345923914,29.77,28.6,29.83,7.5
3EEM5,CONTAINER,SINOTRANS (HK) SHIPPING LTD,HAIPHONG,2025-01-26 17:37:00,2025-01-26 22:00:00,-4.383333333333334,10.383333333333333,1.5761442786069648,1.4333333333333331,24.72,29.1,30.53,10.38
5LII9,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,KAOHSIUNG,2025-01-26 23:45:00,2025-01-26 22:30:00,1.25,7.483333333333333,1.59449664200835,1.1967213114754096,30.85,29.6,30.8,7.48
9V6499,CONTAINER,HYALINE SHIPPING (HK) CO LTD,TAIPEI,2025-01-27 00:00:00,2025-01-26 23:00:00,1.0,14.05,1.4655115511551149,1.7833333333333334,31.1,30.1,31.88,14.05
