ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
9VFL3,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,KEELUNG,2025-06-10 05:58:00,2025-06-10 04:30:00,1.4666666666666666,12.466666666666669,0.07500000000000007,1.6,1.47,0.0,1.6,12.47
OXHI2,CONTAINER,PENAVICO (HONG KONG) LIMITED,"NINGBO, ZJ",2025-06-10 10:39:00,2025-06-10 09:00:00,1.65,17.083333333333332,0.0,1.8,6.15,4.5,6.3,17.08
9V8959,CONTAINER,REGIONAL CONTAINER LINES (HK) LTD,"SHEKOU, SHENZHEN",2025-06-10 11:28:00,2025-06-10 09:30:00,1.9666666666666663,3.5166666666666666,0.33888888888888896,2.0,6.97,5.0,7.0,3.52
VROK8,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,YANGSHAN,2025-06-10 12:21:00,2025-06-10 11:00:00,1.35,11.383333333333333,0.0,1.8833333333333333,7.85,6.5,8.38,11.38
BLIG,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-06-10 12:30:00,2025-06-10 11:00:00,1.5,10.95,0.3333333333333333,1.5833333333333333,8.0,6.5,8.08,10.95
9V6513,CONTAINER,HYALINE SHIPPING (HK) CO LTD,CAT LAI PORT,2025-06-10 18:12:00,2025-06-10 12:00:00,6.2,24.466666666666665,1.0666666666666667,1.2166666666666666,13.7,7.5,8.72,24.47
BOAM7,CONTAINER,PENAVICO (HONG KONG) LIMITED,"SHANGHAI, SH",2025-06-10 14:17:00,2025-06-10 12:00:00,2.283333333333333,10.15,1.1018518518518516,2.0166666666666666,9.78,7.5,9.52,10.15
D5WR5,CONTAINER,YANG MING LINE (HONG KONG) LTD,KEELUNG,2025-06-10 16:01:00,2025-06-10 14:30:00,1.5166666666666666,11.566666666666666,0.33958333333333335,1.4833333333333334,11.52,10.0,11.48,11.57
BPAR,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,LAEM CHABANG,2025-06-10 16:14:00,2025-06-10 15:00:00,1.2333333333333334,14.266666666666667,2.5716666666666663,1.2,11.73,10.5,11.7,14.27
VRLI2,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-06-10 16:31:00,2025-06-10 16:00:00,0.5166666666666667,10.8,2.325757575757576,1.5333333333333334,12.02,11.5,13.03,10.8
BKLH,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,LAEM CHABANG,2025-06-10 17:56:00,2025-06-10 16:30:00,1.4333333333333331,8.6,0.2742424242424243,1.1166666666666667,13.43,12.0,13.12,8.6
VRSC2,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-06-10 17:52:00,2025-06-10 17:00:00,0.8666666666666667,10.15,0.5851851851851853,1.2333333333333334,13.37,12.5,13.73,10.15
9V6493,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-06-10 21:34:00,2025-06-10 22:30:00,-0.9333333333333332,19.916666666666668,2.2640350877192983,1.9833333333333336,17.07,18.0,19.98,19.92
