ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
3E7638,CONTAINER,CONCORD MARINE LIMITED,"ZHUHAI, GD",2025-03-22 00:35:00,2025-03-22 00:00:00,0.5833333333333334,2.6,8.902083333333334,0.0,7.12,6.53,6.53,2.6
V7A2844,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,HAIPHONG,2025-03-22 08:56:00,2025-03-22 05:00:00,3.933333333333333,5.533333333333333,1.4658454106280197,2.2333333333333334,15.47,11.53,13.76,5.53
VRGO8,CONTAINER,OOCL HONG KONG BRANCH,"NINGBO, ZJ",2025-03-22 07:48:00,2025-03-22 05:30:00,2.3,11.216666666666669,1.1154149737687977,1.35,14.33,12.03,13.38,11.22
BLIG,CONTAINER,YANG MING LINE (HONG KONG) LTD,ZHOUSHAN,2025-03-22 07:28:00,2025-03-22 06:00:00,1.4666666666666666,9.6,2.7249999999999996,1.0,14.0,12.53,13.53,9.6
5LII5,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-03-22 08:21:00,2025-03-22 06:30:00,1.85,6.616666666666666,3.382660407284397,1.5,14.88,13.03,14.53,6.62
H3OA,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"SHEKOU, SHENZHEN",2025-03-22 08:01:00,2025-03-22 06:30:00,1.5166666666666666,15.233333333333333,3.382660407284397,1.875892154834441,14.55,13.03,14.91,15.23
D5SI8,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"NINGBO, ZJ",2025-03-22 10:42:00,2025-03-22 07:00:00,3.7,7.933333333333334,1.1154149737687977,1.4810042850605316,17.23,13.53,15.01,7.93
9HA6153,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"XIAMEN, FJ",2025-03-22 09:39:00,2025-03-22 08:30:00,1.15,21.833333333333332,1.174007138694639,2.130378787878788,16.18,15.03,17.16,21.83
H3YW,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"XIAMEN, FJ",2025-03-22 10:15:00,2025-03-22 09:00:00,1.25,10.283333333333331,1.174007138694639,1.3,16.78,15.53,16.83,10.28
D5WQ6,CONTAINER,YANG MING LINE (HONG KONG) LTD,"SHEKOU, SHENZHEN",2025-03-21 17:28:00,2025-03-22 10:30:00,-17.033333333333335,5.416666666666667,3.382660407284397,0.5910045115885241,0.0,17.03,17.62,5.42
3E4009,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,DANANG,2025-03-22 02:34:00,2025-03-22 13:00:00,-10.433333333333334,19.9,1.7316739341085272,1.75,9.1,19.53,21.28,19.9
VRLD6,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"XIAMEN, FJ",2025-03-22 18:49:00,2025-03-22 15:00:00,3.816666666666667,5.15,1.174007138694639,1.2579545454545455,25.35,21.53,22.79,5.15
BPBC,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,LAEM CHABANG,2025-03-22 15:54:00,2025-03-22 15:00:00,0.9,11.883333333333333,1.5912218268090155,1.3666666666666667,22.43,21.53,22.9,11.88
9V7865,CONTAINER,HYALINE SHIPPING (HK) CO LTD,CAT LAI PORT,2025-03-22 17:17:00,2025-03-22 16:00:00,1.2833333333333334,7.25,1.3784392580971376,1.166666666666667,23.82,22.53,23.7,7.25
A8HX2,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-03-22 19:37:00,2025-03-22 18:00:00,1.6166666666666667,11.85,1.2297760461888858,1.3333333333333333,26.15,24.53,25.86,11.85
3ERV3,CONTAINER,KMTC (HK) CO LIMITED,INCHEON,2025-03-22 21:15:00,2025-03-22 20:00:00,1.25,13.183333333333334,2.0620179993077192,1.0833333333333333,27.78,26.53,27.61,13.18
9V5783,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-03-23 00:34:00,2025-03-22 23:30:00,1.0666666666666669,12.8,1.2297760461888858,2.166667578765146,31.1,30.03,32.2,12.8
