ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
VRUN9,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-06-25 04:04:00,2025-06-25 02:30:00,1.5666666666666669,13.35,0.3618055555555555,1.8,1.57,0.0,1.8,13.35
D7UY,CONTAINER,SINOTRANS (HK) SHIPPING LTD,INCHEON,2025-06-25 07:26:00,2025-06-25 05:00:00,2.433333333333333,8.4,1.6259803921568625,2.0,4.93,2.5,4.5,8.4
BPBC7,CONTAINER,T.S. LINES LIMITED,"XIAMEN, FJ",2025-06-25 07:52:00,2025-06-25 06:30:00,1.3666666666666667,11.216666666666669,0.9066666666666668,0.33333333333333326,5.37,4.0,4.33,11.22
CQEB9,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-06-25 12:05:00,2025-06-25 08:30:00,3.5833333333333335,12.0,12.45,0.0,9.58,6.0,6.0,12.0
VRUL4,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-06-25 11:10:00,2025-06-25 10:00:00,1.1666666666666667,9.966666666666669,0.6958333333333334,1.3333333333333333,8.67,7.5,8.83,9.97
VRLJ3,CONTAINER,OOCL HONG KONG BRANCH,"YANTIAN, GD",2025-06-25 15:48:00,2025-06-25 13:00:00,2.8,15.316666666666666,0.7083333333333331,2.75,13.3,10.5,13.25,15.32
V7A5992,CONTAINER,SINOKOR HONGKONG CO LIMITED,"NANSHA, PANYU",2025-06-25 14:39:00,2025-06-25 15:00:00,-0.35,13.466666666666669,1.724561403508772,1.25,12.15,12.5,13.75,13.47
VRWA4,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,SINGAPORE,2025-06-25 16:30:00,2025-06-25 15:00:00,1.5,12.9,0.10833333333333339,1.1333333333333333,14.0,12.5,13.63,12.9
BOAM7,CONTAINER,PENAVICO (HONG KONG) LIMITED,"SHANGHAI, SH",2025-06-25 17:45:00,2025-06-25 15:30:00,2.25,11.733333333333333,1.1018518518518516,2.0166666666666666,15.25,13.0,15.02,11.73
9V6497,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-06-25 19:20:00,2025-06-25 18:00:00,1.3333333333333333,12.566666666666666,2.539285714285714,1.4,16.83,15.5,16.9,12.57
9V8741,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"YANTIAN, SHENZHEN",2025-06-25 20:50:00,2025-06-25 19:30:00,1.3333333333333333,14.25,0.13333333333333333,1.4,18.33,17.0,18.4,14.25
V7A6349,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-06-25 22:03:00,2025-06-25 21:00:00,1.05,9.733333333333333,2.422839506172839,1.3166666666666669,19.55,18.5,19.82,9.73
