ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
3ECW9,CONTAINER,KMTC (HK) CO LIMITED,PASIR GUDANG,2025-06-01 05:06:00,2025-06-01 04:00:00,1.1,26.25,1.0934502923976612,1.1833333333333333,21.25,20.15,21.33,26.25
VRWE8,CONTAINER,OOCL HONG KONG BRANCH,OPEN SEA,2025-05-31 07:51:00,2025-06-01 05:00:00,-21.15,9.066666666666666,17.295629939562996,0.0,0.0,21.15,21.15,9.07
V7A7436,CONTAINER,T.S. LINES LIMITED,"NANSHA, PANYU",2025-06-01 07:38:00,2025-06-01 06:30:00,1.1333333333333333,7.283333333333333,1.5113844581092697,1.1,23.78,22.65,23.75,7.28
CQGH,CONTAINER,PENAVICO (HONG KONG) LIMITED,SINGAPORE,2025-06-01 02:07:00,2025-06-01 07:00:00,-4.883333333333334,25.883333333333333,1.2463177593296777,1.3186978769117692,18.27,23.15,24.47,25.88
A8KS6,CONTAINER,YANG MING LINE (HONG KONG) LTD,HAIPHONG,2025-06-01 09:31:00,2025-06-01 08:00:00,1.5166666666666666,9.516666666666667,1.5031981279251172,1.3666666666666667,25.67,24.15,25.52,9.52
D5OS5,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,KEELUNG,2025-06-01 09:26:00,2025-06-01 08:00:00,1.4333333333333331,12.55,1.301882384412083,0.808327908378541,25.58,24.15,24.96,12.55
9V3121,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHEKOU, SHENZHEN",2025-06-01 11:22:00,2025-06-01 09:30:00,1.8666666666666667,10.566666666666666,4.807803337794475,1.7908733107643187,27.52,25.65,27.44,10.57
VRMN8,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"XIAMEN, FJ",2025-06-01 11:21:00,2025-06-01 10:00:00,1.35,9.05,1.3088454950325463,1.2499999999999998,27.5,26.15,27.4,9.05
D5IZ9,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-05-31 11:53:00,2025-06-01 10:30:00,-22.616666666666667,9.233333333333333,4.807803337794475,1.714199212836815,4.03,26.65,28.36,9.23
BPKE,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,SINGAPORE,2025-06-01 12:49:00,2025-06-01 10:30:00,2.316666666666667,17.216666666666665,1.2463177593296777,0.7383527708733377,28.97,26.65,27.39,17.22
3E2790,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-05-31 11:37:00,2025-06-01 11:00:00,-23.383333333333333,10.383333333333333,4.807803337794475,0.815015275369499,3.77,27.15,27.97,10.38
D7IG,CONTAINER,SINOKOR HONGKONG CO LIMITED,KWANGYANG,2025-06-01 13:24:00,2025-06-01 11:00:00,2.4,2.5833333333333335,1.4996000000000003,1.0833333333333333,29.55,27.15,28.23,2.58
VRAR6,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,SINGAPORE,2025-06-01 12:58:00,2025-06-01 11:30:00,1.4666666666666666,10.3,1.2463177593296777,1.3666666666666667,29.12,27.65,29.02,10.3
VRFO6,CONTAINER,OCEANLINKS MARINE LIMITED,"XIAMEN, FJ",2025-06-01 13:31:00,2025-06-01 12:00:00,1.5166666666666666,8.116666666666667,1.3088454950325463,1.2,29.67,28.15,29.35,8.12
9V7326,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHEKOU, SHENZHEN",2025-06-01 14:33:00,2025-06-01 13:30:00,1.05,11.066666666666666,4.807803337794475,1.832103046816943,30.7,29.65,31.48,11.07
BKLU,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-06-01 16:45:00,2025-06-01 15:30:00,1.25,13.75,1.4515107769240612,1.1654989384288748,32.9,31.65,32.82,13.75
BKLG,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,LAEM CHABANG,2025-06-01 16:51:00,2025-06-01 15:30:00,1.35,8.533333333333333,1.6025409836065578,1.1166666666666667,33.0,31.65,32.77,8.53
V7A5710,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-06-01 18:01:00,2025-06-01 16:00:00,2.0166666666666666,26.55,1.4515107769240612,1.2333333333333334,34.17,32.15,33.38,26.55
3E4724,CONTAINER,SINOKOR HONGKONG CO LIMITED,SAIGON,2025-06-01 17:12:00,2025-06-01 16:00:00,1.2,15.75,1.4153225806451608,1.5666666666666669,33.35,32.15,33.72,15.75
3ELY7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,QINGDAO,2025-06-01 21:22:00,2025-06-01 19:00:00,2.3666666666666667,9.666666666666666,0.7518215613382899,1.5,37.52,35.15,36.65,9.67
2BOW2,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,OPEN SEA,2025-05-31 22:07:00,2025-06-01 21:00:00,-22.883333333333333,10.866666666666667,17.295629939562996,0.0,14.27,37.15,37.15,10.87
D7GH,CONTAINER,KONG HING AGENCY LTD,INCHEON,2025-06-01 22:04:00,2025-06-01 21:00:00,1.0666666666666669,6.816666666666666,1.6961192062912966,2.216666666666667,38.22,37.15,39.37,6.82
9VJQ2,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"SHANGHAI, SH",2025-06-01 23:48:00,2025-06-01 23:00:00,0.8,10.933333333333334,1.2005502440651767,1.0666666666666669,39.95,39.15,40.22,10.93
