ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
VRVD2,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,SINGAPORE,2025-02-13 02:40:00,2025-02-13 01:00:00,1.6666666666666667,14.3,0.0,4.966666666666667,12.28,10.62,15.59,14.3
VRQQ3,CONTAINER,KMTC (HK) CO LIMITED,LAEM CHABANG,2025-02-13 06:29:00,2025-02-13 03:00:00,3.4833333333333334,15.983333333333333,2.7089743589743596,1.3833333333333333,16.1,12.62,14.0,15.98
BLEP,CONTAINER,KANWAY SHIPPING LIMITED,"SHEKOU, SHENZHEN",2025-02-13 06:43:00,2025-02-13 03:30:00,3.216666666666667,7.3,0.9504065040650407,1.8833333333333333,16.33,13.12,15.0,7.3
VRVD6,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-02-13 06:34:00,2025-02-13 04:30:00,2.066666666666667,14.45,0.0,1.2666666666666666,16.18,14.12,15.39,14.45
9M3104,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"QINZHOU, GX",2025-02-13 14:48:00,2025-02-13 05:30:00,9.3,10.116666666666667,1.6555555555555557,1.9666666666666663,24.42,15.12,17.09,10.12
9V2003,CONTAINER,SINOTRANS (HK) SHIPPING LTD,YANGSHAN,2025-02-12 14:23:00,2025-02-13 05:30:00,-15.116666666666667,30.333333333333332,0.0,8.783333333333333,0.0,15.12,23.9,30.33
BLHP,CONTAINER,YANG MING LINE (HONG KONG) LTD,LAEM CHABANG,2025-02-13 07:14:00,2025-02-13 06:00:00,1.2333333333333334,10.3,1.4372549019607843,2.3666666666666667,16.85,15.62,17.99,10.3
9V2792,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,OPEN SEA,2025-02-12 15:28:00,2025-02-13 06:30:00,-15.033333333333331,11.683333333333334,14.870833333333334,0.0,1.08,16.12,16.12,11.68
5BHU5,CONTAINER,PENAVICO (HONG KONG) LIMITED,"XIAMEN, FJ",2025-02-13 07:32:00,2025-02-13 06:30:00,1.0333333333333334,14.5,4.869999999999999,1.0,17.15,16.12,17.12,14.5
VRWN4,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-02-13 11:34:00,2025-02-13 07:30:00,4.066666666666666,19.733333333333334,7.862962962962963,1.1833333333333331,21.18,17.12,18.3,19.73
9WTO8,CONTAINER,HARBOUR-LINK LINES LIMITED ,MUARA,2025-02-13 09:59:00,2025-02-13 09:00:00,0.9833333333333332,17.05,1.2245098039215687,1.15,19.6,18.62,19.77,17.05
3FCN3,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-02-13 12:59:00,2025-02-13 11:30:00,1.4833333333333334,17.983333333333334,3.1122222222222224,1.65,22.6,21.12,22.77,17.98
V7DC5,CONTAINER,T.S. LINES LIMITED,"NANSHA, PANYU",2025-02-13 13:27:00,2025-02-13 14:00:00,-0.55,14.316666666666666,3.3848484848484848,0.33333333333333326,23.07,23.62,23.95,14.32
HSB8290,CONTAINER,ZIM INTEGRATED SHIPPING AGENCIES (HK) LIMITED,"NINGBO, ZJ",2025-02-13 18:49:00,2025-02-13 15:00:00,3.816666666666667,21.183333333333337,0.30416666666666664,2.6333333333333333,28.43,24.62,27.25,21.18
C6WS6,CONTAINER,OCEANLINKS MARINE LIMITED,HAIPHONG,2025-02-13 23:05:00,2025-02-13 22:00:00,1.0833333333333333,6.45,1.838333333333333,1.1333333333333333,32.7,31.62,32.75,6.45
C4ZL2,CONTAINER,OOCL HONG KONG BRANCH,SINGAPORE,2025-02-13 23:29:00,2025-02-13 22:00:00,1.4833333333333334,8.7,0.6499999999999998,1.3833333333333333,33.1,31.62,33.0,8.7
5LMV8,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"OTHER, MOROCCO",2025-02-14 00:19:00,2025-02-13 23:00:00,1.3166666666666669,16.516666666666666,0.0,1.75,33.93,32.62,34.37,16.52
