ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
5LFC8,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,HAIPHONG,2025-01-01 01:08:00,2025-01-01 00:00:00,1.1333333333333333,7.65,1.0628205128205128,1.65,14.78,13.65,15.3,7.65
V7A6215,CONTAINER,T.S. LINES LIMITED,"NANSHA, PANYU",2025-01-01 04:20:00,2025-01-01 02:00:00,2.3333333333333335,10.566666666666666,1.3625000000000003,1.05,17.98,15.65,16.7,10.57
MAQJ,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-01-01 05:31:00,2025-01-01 04:00:00,1.5166666666666666,8.5,4.0480769230769225,2.15,19.17,17.65,19.8,8.5
3FDY9,CONTAINER,KMTC (HK) CO LIMITED,ULSAN,2025-01-01 05:57:00,2025-01-01 05:00:00,0.95,11.016666666666667,4.355333333333333,1.4,19.6,18.65,20.05,11.02
VRMX2,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,OPEN SEA,2024-12-31 10:21:00,2025-01-01 06:00:00,-19.65,14.716666666666669,10.520833333333334,0.0,0.0,19.65,19.65,14.72
9M3120,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NINGBO, ZJ",2025-01-01 08:10:00,2025-01-01 06:30:00,1.6666666666666667,7.85,0.7190476190476189,2.0,21.82,20.15,22.15,7.85
9HA4372,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-01-01 08:44:00,2025-01-01 06:30:00,2.2333333333333334,20.016666666666666,0.861111111111111,1.5333333333333334,22.38,20.15,21.68,20.02
A8RV5,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,KEELUNG,2025-01-01 21:38:00,2025-01-01 08:00:00,13.633333333333333,11.6,0.7958333333333334,1.3166666666666669,35.28,21.65,22.97,11.6
VRTG6,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"NINGBO, ZJ",2025-01-01 10:24:00,2025-01-01 08:30:00,1.9,16.75,0.575,1.4833333333333334,24.05,22.15,23.63,16.75
V7PX6,CONTAINER,HMM (HONG KONG) LIMITED,SINGAPORE,2025-01-01 10:54:00,2025-01-01 09:00:00,1.9,9.233333333333333,0.44999999999999996,1.9,24.55,22.65,24.55,9.23
