ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
V7A5641,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"LIANYUNGANG, JS",2025-06-23 02:59:00,2025-06-23 01:30:00,1.4833333333333334,13.05,1.3234054770267123,0.9654684680480365,9.33,7.85,8.82,13.05
BPAR,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,QINGDAO,2025-06-23 03:55:00,2025-06-23 02:30:00,1.4166666666666667,14.05,0.7555944055944057,1.2333333333333334,10.27,8.85,10.08,14.05
VRTT8,CONTAINER,SINOTRANS (HK) SHIPPING LTD,KAOHSIUNG,2025-06-23 07:31:00,2025-06-23 04:00:00,3.5166666666666666,10.966666666666669,1.1454111853546607,1.65,13.87,10.35,12.0,10.97
D5HU7,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"QINZHOU, GX",2025-06-23 07:30:00,2025-06-23 06:00:00,1.5,13.35,1.3517295597484276,1.2166666666666666,13.85,12.35,13.57,13.35
D5YE8,CONTAINER,KMTC (HK) CO LIMITED,SURABAYA,2025-06-23 08:03:00,2025-06-23 06:00:00,2.05,11.016666666666667,1.3097061687095883,1.2,14.4,12.35,13.55,11.02
H3MN,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,HAIPHONG,2025-06-23 08:41:00,2025-06-23 07:30:00,1.1833333333333331,9.2,1.3647454370797312,0.95,15.03,13.85,14.8,9.2
9V8494,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,KOBE,2025-06-23 09:33:00,2025-06-23 08:00:00,1.55,13.133333333333333,0.7789473684210528,0.37634408602150526,15.9,14.35,14.73,13.13
3E6827,CONTAINER,Y & W SHIPPING COMPANY LIMITED,"NANSHA, PANYU",2025-06-23 11:49:00,2025-06-23 08:00:00,3.816666666666667,10.033333333333331,1.1985489667980074,0.19967786289531514,18.17,14.35,14.55,10.03
5BGG4,CONTAINER,OOCL HONG KONG BRANCH,TAICHUNG,2025-06-23 11:15:00,2025-06-23 10:00:00,1.25,9.666666666666666,0.6827631578947371,1.3033333333333332,17.6,16.35,17.65,9.67
3EOT8,CONTAINER,PENAVICO (HONG KONG) LIMITED,"NINGBO, ZJ",2025-06-23 17:40:00,2025-06-23 11:30:00,6.166666666666667,15.916666666666666,1.3746866219079477,1.8726713359202283,24.02,17.85,19.72,15.92
