ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
CQMP,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHANGHAI, SH",2025-02-17 07:55:00,2025-02-17 06:30:00,1.4166666666666667,8.533333333333333,1.2457036187788468,1.4486928104575163,6.7,5.28,6.73,8.53
5BEM4,CONTAINER,PENAVICO (HONG KONG) LIMITED,"XIAMEN, FJ",2025-02-17 09:36:00,2025-02-17 07:00:00,2.6,15.366666666666667,1.3765467625899295,2.066666666666667,8.38,5.78,7.85,15.37
DSOF3,CONTAINER,KMTC (HK) CO LIMITED,SAIGON,2025-02-17 11:08:00,2025-02-17 09:00:00,2.1333333333333333,11.933333333333334,1.7829100529100523,1.6633333333333336,9.92,7.78,9.44,11.93
3FAD8,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"XIAMEN, FJ",2025-02-17 10:13:00,2025-02-17 09:00:00,1.2166666666666666,8.783333333333333,1.3765467625899295,1.65,9.0,7.78,9.43,8.78
VRUO9,CONTAINER,OOCL HONG KONG BRANCH,"XIAMEN, FJ",2025-02-17 14:43:00,2025-02-17 11:30:00,3.216666666666667,19.533333333333335,1.3765467625899295,1.5,13.5,10.28,11.78,19.53
HPMX,CONTAINER,INCHCAPE SHIPPING SERVICES (HK) LTD,"SHANGHAI, SH",2025-02-17 15:54:00,2025-02-17 15:00:00,0.9,16.0,1.2457036187788468,0.3650326797385621,14.68,13.78,14.15,16.0
2ILJ7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"OTHER, MEXICO",2025-02-17 16:43:00,2025-02-17 15:30:00,1.2166666666666666,30.216666666666665,0.11944444444444446,1.8833333333333333,15.5,14.28,16.16,30.22
DSMA4,CONTAINER,KMTC (HK) CO LIMITED,"SHANGHAI, SH",2025-02-17 17:25:00,2025-02-17 16:30:00,0.9166666666666666,10.066666666666666,1.2457036187788468,2.15,16.2,15.28,17.43,10.07
5LKL7,CONTAINER,BEN LINE AGENCIES (HK) LTD,"SHANGHAI, SH",2025-02-17 21:47:00,2025-02-17 17:00:00,4.783333333333333,5.3,1.2457036187788468,0.35196078431372546,20.57,15.78,16.13,5.3
3FEB,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,OPEN SEA,2025-02-17 01:13:00,2025-02-17 17:00:00,-15.783333333333331,11.15,17.054790286975727,0.0,0.0,15.78,15.78,11.15
VRTT9,CONTAINER,SINOTRANS (HK) SHIPPING LTD,HAIPHONG,2025-02-17 20:31:00,2025-02-17 18:00:00,2.5166666666666666,8.5,1.5329305135951656,0.6000000000000001,19.3,16.78,17.38,8.5
VRRT3,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"NANSHA, PANYU",2025-02-17 20:37:00,2025-02-17 19:00:00,1.6166666666666667,22.866666666666667,1.468315532570614,1.5333333333333334,19.4,17.78,19.31,22.87
BLIF,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-02-17 21:07:00,2025-02-17 20:00:00,1.1166666666666667,10.9,1.5414742888614816,1.65,19.9,18.78,20.43,10.9
V7A5455,CONTAINER,SINOKOR HONGKONG CO LIMITED,ULSAN,2025-02-17 23:39:00,2025-02-17 20:00:00,3.65,12.433333333333334,2.250142256806209,2.047593195801668,22.43,18.78,20.83,12.43
D7UY,CONTAINER,SINOTRANS (HK) SHIPPING LTD,INCHEON,2025-02-17 22:53:00,2025-02-17 20:00:00,2.8833333333333333,6.083333333333333,1.8081079046572885,1.4833333333333336,21.67,18.78,20.26,6.08
V7A7425,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-02-18 00:36:00,2025-02-17 22:30:00,2.1,15.883333333333333,5.144459777798237,1.4833333333333334,23.38,21.28,22.76,15.88
D7XB,CONTAINER,SINOTRANS (HK) SHIPPING LTD,BUSAN,2025-02-18 00:55:00,2025-02-17 23:00:00,1.9166666666666667,11.116666666666667,1.6417920681587255,2.246336611453743,23.7,21.78,24.03,11.12
HSGF2,CONTAINER,REGIONAL CONTAINER LINES (HK) LTD,HO CHI MINH CITY,2025-02-18 00:18:00,2025-02-17 23:00:00,1.3,18.616666666666667,1.3007109925224403,1.0573607186843441,23.08,21.78,22.84,18.62
