ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
2BOK5,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"XIAMEN, FJ",2025-05-11 02:35:00,2025-05-11 01:00:00,1.5833333333333333,15.083333333333334,1.2064228007698605,1.2833333333333334,19.27,17.68,18.96,15.08
5LAR7,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,OPEN SEA,2025-05-10 11:24:00,2025-05-11 04:00:00,-16.6,10.65,17.59506749740396,0.0,4.08,20.68,20.68,10.65
BVND5,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,OPEN SEA,2025-05-10 07:19:00,2025-05-11 05:00:00,-21.683333333333337,11.666666666666666,17.59506749740396,0.0,0.0,21.68,21.68,11.67
D7KO,CONTAINER,KONG HING AGENCY LTD,INCHEON,2025-05-11 11:12:00,2025-05-11 07:00:00,4.2,5.3,1.9383906178750565,0.9833333333333335,27.88,23.68,24.66,5.3
9M3120,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NINGBO, ZJ",2025-05-11 09:44:00,2025-05-11 07:00:00,2.7333333333333334,6.333333333333333,1.283084981644597,1.4841045483259634,26.42,23.68,25.16,6.33
V7DC5,CONTAINER,T.S. LINES LIMITED,"QINZHOU, GX",2025-05-11 09:52:00,2025-05-11 08:30:00,1.3666666666666667,8.066666666666666,1.2788990825688074,1.2,26.55,25.18,26.38,8.07
5LID5,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"QINZHOU, GX",2025-05-11 10:13:00,2025-05-11 09:00:00,1.2166666666666666,12.283333333333331,1.2788990825688074,1.2,26.9,25.68,26.88,12.28
D5ML2,CONTAINER,KMTC (HK) CO LIMITED,PUSAN,2025-05-11 10:04:00,2025-05-11 09:00:00,1.0666666666666669,10.883333333333333,1.4315978653964894,1.6593829937373203,26.75,25.68,27.34,10.88
A8KS9,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-05-11 11:16:00,2025-05-11 10:00:00,1.2666666666666666,7.666666666666667,1.2265950920245392,1.2333333333333334,27.95,26.68,27.91,7.67
3E2094,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"YANTIAN, GD",2025-05-11 14:29:00,2025-05-11 14:00:00,0.4833333333333333,6.6,2.1094269061488395,0.2512895644719747,31.17,30.68,30.93,6.6
9V8259,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,NAN SHA,2025-05-11 17:36:00,2025-05-11 16:00:00,1.6,12.85,1.288946162657503,2.305498281786942,34.28,32.68,34.99,12.85
5LGW6,CONTAINER,OOCL HONG KONG BRANCH,TAICHUNG,2025-05-11 18:31:00,2025-05-11 17:00:00,1.5166666666666666,7.833333333333333,0.9291193775090758,1.1833333333333331,35.2,33.68,34.86,7.83
9V7397,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHEKOU, SHENZHEN",2025-05-11 19:51:00,2025-05-11 17:30:00,2.35,12.633333333333333,3.1495600980309755,1.5218301724843206,36.53,34.18,35.7,12.63
VRSC2,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-05-11 20:14:00,2025-05-11 19:00:00,1.2333333333333334,13.733333333333333,1.3114114114114122,1.5,36.92,35.68,37.18,13.73
9V7381,CONTAINER,HYALINE SHIPPING (HK) CO LTD,BUSAN,2025-05-11 22:46:00,2025-05-11 20:00:00,2.7666666666666666,13.166666666666666,1.5400556308872333,0.41630270606818787,39.45,36.68,37.1,13.17
9V7577,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-05-11 21:59:00,2025-05-11 20:30:00,1.4833333333333334,10.55,1.2265950920245392,1.4166666666666667,38.67,37.18,38.6,10.55
5LCT5,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-05-11 01:16:00,2025-05-11 20:30:00,-19.233333333333334,4.683333333333334,3.1495600980309755,0.7561708314440345,17.95,37.18,37.94,4.68
3E5352,CONTAINER,"CK LINE (HONGKONG) CO., LIMITED",PUSAN,2025-05-12 01:24:00,2025-05-11 23:00:00,2.4,11.066666666666666,1.4315978653964894,1.85,42.08,39.68,41.53,11.07
2HDG3,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,SINGAPORE,2025-05-12 00:41:00,2025-05-11 23:30:00,1.1833333333333331,20.883333333333333,1.2489241877449235,1.6,41.37,40.18,41.78,20.88
