ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
9V6016,CONTAINER,PENAVICO (HONG KONG) LIMITED,DANANG,2025-03-03 03:15:00,2025-03-03 00:30:00,2.75,13.316666666666666,5.050000000000001,0.2333333333333334,2.75,0.0,0.23,13.32
DSMA4,CONTAINER,KMTC (HK) CO LIMITED,PASIR GUDANG,2025-03-03 03:17:00,2025-03-03 03:00:00,0.2833333333333333,9.716666666666669,1.6621212121212119,1.3,2.78,2.5,3.8,9.72
2BOW4,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"XIAMEN, FJ",2025-03-03 06:30:00,2025-03-03 03:00:00,3.5,19.05,6.597222222222221,1.2,6.0,2.5,3.7,19.05
3EEF9,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,HO CHI MINH CITY,2025-03-03 07:41:00,2025-03-03 05:00:00,2.683333333333333,10.3,5.219047619047619,1.5333333333333334,7.18,4.5,6.03,10.3
3E5352,CONTAINER,"CK LINE (HONGKONG) CO., LIMITED",PUSAN,2025-03-03 10:17:00,2025-03-03 09:00:00,1.2833333333333334,9.866666666666667,1.0020833333333334,2.283333333333333,9.78,8.5,10.78,9.87
9V8501,CONTAINER,OOCL HONG KONG BRANCH,LAEM CHABANG,2025-03-03 14:42:00,2025-03-03 13:30:00,1.2,6.183333333333334,0.7604166666666667,2.0833333333333335,14.2,13.0,15.08,6.18
OYLF2,CONTAINER,PENAVICO (HONG KONG) LIMITED,HO CHI MINH CITY,2025-03-03 15:44:00,2025-03-03 14:00:00,1.7333333333333334,5.783333333333333,3.7916666666666665,4.116666666666666,15.23,13.5,17.62,5.78
V7A6349,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-03-03 17:54:00,2025-03-03 16:30:00,1.4,10.083333333333334,1.59375,1.65,17.4,16.0,17.65,10.08
D7IG,CONTAINER,SINOKOR HONGKONG CO LIMITED,HAIPHONG,2025-03-03 20:52:00,2025-03-03 18:30:00,2.3666666666666667,14.033333333333331,1.7708333333333333,3.05,20.37,18.0,21.05,14.03
A8PI5,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"QINZHOU, GX",2025-03-03 10:30:00,2025-03-03 19:00:00,-8.5,10.583333333333334,0.008333333333333415,1.3,10.0,18.5,19.8,10.58
VRLT8,CONTAINER,OOCL HONG KONG BRANCH,"NANSHA, PANYU",2025-03-03 20:28:00,2025-03-03 19:00:00,1.4666666666666666,22.633333333333333,4.583333333333334,1.4,19.97,18.5,19.9,22.63
V7A2844,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,INCHEON,2025-03-04 01:39:00,2025-03-03 20:00:00,5.65,10.85,1.38375,2.0833333333333335,25.15,19.5,21.58,10.85
A8HX4,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-03-03 21:29:00,2025-03-03 20:00:00,1.4833333333333334,9.466666666666669,1.194791666666667,1.5833333333333333,20.98,19.5,21.08,9.47
9V7862,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-03-04 16:32:00,2025-03-03 22:00:00,18.533333333333335,12.5,0.0,1.0,40.03,21.5,22.5,12.5
VROO4,CONTAINER,YANG MING LINE (HONG KONG) LTD,OAKLAND,2025-03-03 20:56:00,2025-03-03 22:00:00,-1.0666666666666669,20.183333333333337,0.32333333333333325,1.7666666666666666,20.43,21.5,23.27,20.18
