ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
VRJT8,CONTAINER,OOCL HONG KONG BRANCH,HONG KONG,2025-02-13 06:06:00,2025-02-14 06:00:00,-23.9,20.15,0.5666666666666667,1.65,0.0,23.9,25.55,20.15
D5IN6,CONTAINER,PENAVICO (HONG KONG) LIMITED,SINGAPORE,2025-02-14 08:58:00,2025-02-14 08:00:00,0.9666666666666668,19.166666666666668,0.5071428571428573,2.05,26.87,25.9,27.95,19.17
BQTK,CONTAINER,KMTC (HK) CO LIMITED,SURABAYA,2025-02-14 11:24:00,2025-02-14 10:00:00,1.4,16.616666666666667,0.0,1.55,29.3,27.9,29.45,16.62
V7A7426,CONTAINER,T.S. LINES LIMITED,LAEM CHABANG,2025-02-14 12:47:00,2025-02-14 11:00:00,1.7833333333333334,10.7,2.311904761904762,1.2666666666666666,30.68,28.9,30.17,10.7
3E7557,CONTAINER,OOCL HONG KONG BRANCH,NAGOYA,2025-02-14 13:23:00,2025-02-14 11:30:00,1.8833333333333333,9.65,1.444736842105263,0.8500000000000001,31.28,29.4,30.25,9.65
A8SN4,CONTAINER,CMA CGM (HONG KONG) LIMITED,TAURANGA,2025-02-13 23:42:00,2025-02-14 13:00:00,-13.3,14.883333333333333,9.276666666666666,1.4,17.6,30.9,32.3,14.88
BKLG,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-02-14 16:35:00,2025-02-14 14:00:00,2.5833333333333335,16.933333333333334,0.14722222222222223,1.3333333333333333,34.48,31.9,33.23,16.93
VRVY9,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,PENANG ISLAND,2025-02-14 16:03:00,2025-02-14 15:00:00,1.05,10.966666666666669,0.13888888888888884,1.3,33.95,32.9,34.2,10.97
V7HY3,CONTAINER,KONG HING AGENCY LTD,HAIPHONG,2025-02-14 23:20:00,2025-02-14 16:00:00,7.333333333333333,4.666666666666667,3.2093137254901953,3.183333333333333,41.23,33.9,37.08,4.67
3FXL2,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NINGBO, ZJ",2025-02-14 15:03:00,2025-02-14 16:00:00,-0.95,7.266666666666667,1.7533333333333334,1.7166666666666666,32.95,33.9,35.62,7.27
9V6205,CONTAINER,PENAVICO (HONG KONG) LIMITED,SINGAPORE,2025-02-15 06:15:00,2025-02-14 20:00:00,10.25,20.7,0.07500000000000018,3.2,48.15,37.9,41.1,20.7
HO3256,CONTAINER,KMTC (HK) CO LIMITED,PUSAN,2025-02-14 23:50:00,2025-02-14 21:00:00,2.8333333333333335,8.116666666666667,0.8716666666666667,1.5166666666666666,41.73,38.9,40.42,8.12
