ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
V7A5825,CONTAINER,T.S. LINES LIMITED,HAIPHONG,2025-04-02 04:16:00,2025-04-02 00:30:00,3.7666666666666666,14.266666666666667,2.5750000000000006,1.2833333333333334,3.77,0.0,1.28,14.27
9WUY7,CONTAINER,HARBOUR-LINK LINES LIMITED ,BINTULU,2025-04-02 00:49:00,2025-04-02 02:00:00,-1.1833333333333331,20.15,3.2677083333333337,0.3166666666666666,0.32,1.5,1.82,20.15
V7A4536,CONTAINER,OCEANLINKS MARINE LIMITED,"XIAMEN, FJ",2025-04-02 01:54:00,2025-04-02 02:00:00,-0.1,6.0,2.2385416666666673,1.7666666666666666,1.4,1.5,3.27,6.0
3ELS,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"SHEKOU, SHENZHEN",2025-04-02 04:28:00,2025-04-02 02:30:00,1.9666666666666663,10.516666666666667,0.6566666666666666,1.5166666666666666,3.97,2.0,3.52,10.52
V7PC2,CONTAINER,T.S. LINES LIMITED,"NANSHA, PANYU",2025-04-02 07:48:00,2025-04-02 04:30:00,3.3,9.2,1.7658730158730156,0.8333333333333333,7.3,4.0,4.83,9.2
VRUN9,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-04-02 16:13:00,2025-04-02 14:30:00,1.7166666666666666,8.766666666666667,0.34696969696969693,1.85,15.72,14.0,15.85,8.77
H8KJ,CONTAINER,"CK LINE (HONGKONG) CO., LIMITED",LAEM CHABANG,2025-04-02 18:19:00,2025-04-02 16:00:00,2.316666666666667,9.083333333333334,2.808333333333334,1.2833333333333334,17.82,15.5,16.78,9.08
DSOA9,CONTAINER,KMTC (HK) CO LIMITED,ULSAN,2025-04-02 19:03:00,2025-04-02 18:00:00,1.05,10.933333333333334,2.907971014492753,1.2666666666666666,18.55,17.5,18.77,10.93
5LKM2,CONTAINER,BEN LINE AGENCIES (HK) LTD,"SHANGHAI, SH",2025-04-02 22:46:00,2025-04-02 21:00:00,1.7666666666666666,8.166666666666666,0.8625,1.2166666666666666,22.27,20.5,21.72,8.17
D7UY,CONTAINER,SINOTRANS (HK) SHIPPING LTD,INCHEON,2025-04-03 00:00:00,2025-04-02 22:00:00,2.0,7.933333333333334,1.6961904761904762,1.5833333333333333,23.5,21.5,23.08,7.93
5LFU7,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"NANSHAN, SHENZHEN",2025-04-02 23:59:00,2025-04-02 22:30:00,1.4833333333333334,9.983333333333333,0.305,0.19999999999999996,23.48,22.0,22.2,9.98
V7A6129,CONTAINER,KONG HING AGENCY LTD,LAEM CHABANG,2025-04-03 00:07:00,2025-04-02 22:30:00,1.6166666666666667,13.25,1.0597222222222225,1.15,23.62,22.0,23.15,13.25
BKLM,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KAOHSIUNG,2025-04-03 00:18:00,2025-04-02 23:00:00,1.3,10.866666666666667,0.46111111111111125,1.8166666666666669,23.8,22.5,24.32,10.87
9V7859,CONTAINER,HYALINE SHIPPING (HK) CO LTD,TOKYO,2025-04-02 23:36:00,2025-04-02 23:00:00,0.6,11.516666666666667,0.5366666666666666,1.35,23.1,22.5,23.85,11.52
