ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
9V7817,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,OPEN SEA,2025-06-02 08:44:00,2025-06-03 01:00:00,-16.266666666666666,13.233333333333333,17.295629939562996,0.0,0.0,16.27,16.27,13.23
3E3545,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NANSHA, PANYU",2025-06-03 04:59:00,2025-06-03 01:00:00,3.9833333333333334,11.166666666666666,1.5113844581092697,1.3,20.25,16.27,17.57,11.17
VRFC9,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"NANSHA, PANYU",2025-06-03 03:56:00,2025-06-03 03:00:00,0.9333333333333332,11.033333333333331,1.5113844581092697,1.5166666666666666,19.2,18.27,19.79,11.03
DDXA2,CONTAINER,PENAVICO (HONG KONG) LIMITED,"YANTIAN, SHENZHEN",2025-06-03 06:49:00,2025-06-03 05:00:00,1.8166666666666669,8.116666666666667,1.1812776243098844,1.406430835358297,22.08,20.27,21.68,8.12
V7A5716,CONTAINER,T.S. LINES LIMITED,KAOHSIUNG,2025-06-03 08:13:00,2025-06-03 07:00:00,1.2166666666666666,14.35,1.4515107769240612,1.2166666666666666,23.48,22.27,23.49,14.35
3E5352,CONTAINER,"CK LINE (HONGKONG) CO., LIMITED",PUSAN,2025-06-03 13:30:00,2025-06-03 09:00:00,4.5,9.55,1.1434905734481535,1.85,28.77,24.27,26.12,9.55
9V6511,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"OTHER, VIETNAM",2025-06-03 18:46:00,2025-06-03 12:00:00,6.766666666666667,14.6,0.6208496002974528,1.2000000000000002,34.03,27.27,28.47,14.6
5LNB8,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"YANTIAN, SHENZHEN",2025-06-03 15:43:00,2025-06-03 14:00:00,1.7166666666666666,22.633333333333333,1.1812776243098844,1.7333333333333334,30.98,29.27,31.0,22.63
9V5904,CONTAINER,OOCL HONG KONG BRANCH,TAICHUNG,2025-06-03 15:16:00,2025-06-03 15:00:00,0.2666666666666666,8.683333333333334,1.3353442028985507,1.6366666666666667,30.53,30.27,31.91,8.68
V7A5825,CONTAINER,T.S. LINES LIMITED,HAIPHONG,2025-06-03 16:27:00,2025-06-03 15:00:00,1.45,9.533333333333331,1.5031981279251172,1.4833333333333334,31.72,30.27,31.75,9.53
9V7854,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-06-03 19:06:00,2025-06-03 18:00:00,1.1,13.916666666666666,1.4515107769240612,1.2695329087048834,34.37,33.27,34.54,13.92
D7XB,CONTAINER,SINOTRANS (HK) SHIPPING LTD,BUSAN,2025-06-04 02:33:00,2025-06-03 23:00:00,3.55,12.983333333333333,1.6145682731321775,1.7,41.82,38.27,39.97,12.98
