ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
D7BD,CONTAINER,SINOKOR HONGKONG CO LIMITED,PUSAN,2025-01-29 00:08:00,2025-01-29 00:00:00,0.1333333333333333,9.216666666666669,0.995728581162815,2.1,0.13,0.0,2.1,9.22
9V8565,CONTAINER,SINOTRANS (HK) SHIPPING LTD,BRISBANE,2025-01-29 05:53:00,2025-01-29 01:00:00,4.883333333333334,27.016666666666666,0.0,0.5312499999999999,5.88,1.0,1.53,27.02
D7CJ,CONTAINER,SINOKOR HONGKONG CO LIMITED,PENANG ISLAND,2025-01-29 03:10:00,2025-01-29 02:00:00,1.1666666666666667,10.783333333333331,1.2262635030864195,1.6123456790123456,3.17,2.0,3.61,10.78
3EMI4,CONTAINER,SINOTRANS (HK) SHIPPING LTD,DANANG,2025-01-29 07:46:00,2025-01-29 04:00:00,3.7666666666666666,22.133333333333333,1.8842948717948718,1.485128205128205,7.77,4.0,5.49,22.13
V2HR3,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"SHEKOU, SHENZHEN",2025-01-29 08:28:00,2025-01-29 06:30:00,1.9666666666666663,8.516666666666667,3.727335212075523,1.6666666666666667,8.47,6.5,8.17,8.52
VRVQ6,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,KAOHSIUNG,2025-01-29 08:32:00,2025-01-29 07:00:00,1.5333333333333334,16.716666666666665,1.4210100117785627,1.7166666666666666,8.53,7.0,8.72,16.72
DSMA4,CONTAINER,KMTC (HK) CO LIMITED,PASIR GUDANG,2025-01-29 10:18:00,2025-01-29 09:00:00,1.3,12.633333333333333,1.1235849056603775,1.5166666666666666,10.3,9.0,10.52,12.63
V2HT3,CONTAINER,OOCL HONG KONG BRANCH,TOKYO,2025-01-29 15:33:00,2025-01-29 11:30:00,4.05,16.016666666666666,0.9716216216216214,0.45999999999999996,15.55,11.5,11.96,16.02
VRUL4,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-01-29 12:42:00,2025-01-29 11:30:00,1.2,13.216666666666669,1.1873879992700667,2.0833333333333335,12.7,11.5,13.58,13.22
3E6996,CONTAINER,PENAVICO (HONG KONG) LIMITED,VUNGTAU,2025-01-30 00:01:00,2025-01-29 12:00:00,12.016666666666667,13.45,1.0649846112095307,1.2409536138533968,24.02,12.0,13.24,13.45
5LNG4,CONTAINER,OOCL HONG KONG BRANCH,KAOHSIUNG,2025-01-29 13:35:00,2025-01-29 12:30:00,1.0833333333333333,28.333333333333332,1.4210100117785627,1.4,13.58,12.5,13.9,28.33
BPAR,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,QINGDAO,2025-01-29 14:14:00,2025-01-29 13:00:00,1.2333333333333334,9.416666666666666,0.6478160919540227,1.4166666666666667,14.23,13.0,14.42,9.42
