ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
D7HW,CONTAINER,SINOKOR HONGKONG CO LIMITED,KWANGYANG,2025-05-20 03:39:00,2025-05-20 00:00:00,3.65,5.216666666666667,1.5035230352303528,1.4166666666666667,3.65,0.0,1.42,5.22
VRPJ6,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"SHEKOU, SHENZHEN",2025-05-20 04:22:00,2025-05-20 01:30:00,2.8666666666666667,14.25,4.751547339523342,1.5661727505809517,4.37,1.5,3.07,14.25
9V7929,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"YANTIAN, SHENZHEN",2025-05-20 03:59:00,2025-05-20 02:30:00,1.4833333333333334,13.616666666666667,1.251923722927535,1.1333333333333333,3.98,2.5,3.63,13.62
D5EV9,CONTAINER,PENAVICO (HONG KONG) LIMITED,SAN ANTONIO,2025-05-20 07:55:00,2025-05-20 06:30:00,1.4166666666666667,16.85,0.8362179487179486,1.575000000000001,7.92,6.5,8.08,16.85
V7A5538,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-05-20 08:31:00,2025-05-20 06:30:00,2.0166666666666666,11.3,4.751547339523342,1.5166666666666666,8.52,6.5,8.02,11.3
9V7817,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KUANTAN,2025-05-20 12:01:00,2025-05-20 15:30:00,-3.4833333333333334,14.916666666666666,1.9230952380952377,1.2666666666666666,12.02,15.5,16.77,14.92
9V7867,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-05-20 16:35:00,2025-05-20 15:30:00,1.0833333333333333,14.666666666666666,1.4651383613673348,1.2833333333333334,16.58,15.5,16.78,14.67
D5HU7,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"QINZHOU, GX",2025-05-20 17:43:00,2025-05-20 16:30:00,1.2166666666666666,18.783333333333335,1.1183776932826355,1.15,17.72,16.5,17.65,18.78
D5QL4,CONTAINER,PENAVICO (HONG KONG) LIMITED,DAVAO,2025-05-20 19:09:00,2025-05-20 17:30:00,1.65,17.9,1.72547619047619,1.2166666666666666,19.15,17.5,18.72,17.9
3ECW9,CONTAINER,KMTC (HK) CO LIMITED,"SHANGHAI, SH",2025-05-20 21:09:00,2025-05-20 19:30:00,1.65,14.9,1.2175137020428504,1.6166666666666667,21.15,19.5,21.12,14.9
BLEP,CONTAINER,KANWAY SHIPPING LIMITED,KAOHSIUNG,2025-05-20 21:28:00,2025-05-20 20:00:00,1.4666666666666666,16.05,1.4651383613673348,1.3666666666666667,21.47,20.0,21.37,16.05
V7A7187,CONTAINER,T.S. LINES LIMITED,"LIANYUNGANG, JS",2025-05-20 22:46:00,2025-05-20 21:00:00,1.7666666666666666,11.316666666666666,1.5316287878787882,1.9666666666666663,22.77,21.0,22.97,11.32
VRFC9,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-05-21 00:15:00,2025-05-20 22:00:00,2.25,7.7,1.4651383613673348,1.3,24.25,22.0,23.3,7.7
D7UN,CONTAINER,KMTC (HK) CO LIMITED,BUSAN,2025-05-20 23:31:00,2025-05-20 22:00:00,1.5166666666666666,6.933333333333334,1.5985175897192772,1.225823282539373,23.52,22.0,23.23,6.93
VRLI2,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-05-20 23:32:00,2025-05-20 22:00:00,1.5333333333333334,4.95,1.2175137020428504,1.4166666666666667,23.53,22.0,23.42,4.95
