ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
2BOK5,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"XIAMEN, FJ",2025-06-15 02:06:00,2025-06-15 00:30:00,1.6,16.966666666666665,1.3088454950325463,1.2833333333333334,1.6,0.0,1.28,16.97
9V6516,CONTAINER,HYALINE SHIPPING (HK) CO LTD,DAVAO,2025-06-15 03:09:00,2025-06-15 01:00:00,2.15,13.416666666666666,1.5471830985915496,1.1833333333333331,2.65,0.5,1.68,13.42
DFPH2,CONTAINER,PENAVICO (HONG KONG) LIMITED,"YANTIAN, GD",2025-06-15 04:50:00,2025-06-15 03:00:00,1.8333333333333333,13.616666666666667,1.7954752518026322,1.2833333333333332,4.33,2.5,3.78,13.62
V7A2844,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,HAIPHONG,2025-06-15 11:00:00,2025-06-15 08:00:00,3.0,7.05,1.5031981279251172,2.2333333333333334,10.5,7.5,9.73,7.05
3E2735,CONTAINER,OCEAN BASE CO LTD,"DONGGUAN, GD",2025-06-15 20:57:00,2025-06-15 11:00:00,9.95,3.9,2.377437558841447,1.7831201196211994,20.45,10.5,12.28,3.9
VRWF4,CONTAINER,BEN LINE AGENCIES (HK) LTD,"SHANGHAI, SH",2025-06-15 16:20:00,2025-06-15 13:00:00,3.3333333333333335,8.066666666666666,1.2005502440651767,1.2000000000000002,15.83,12.5,13.7,8.07
9V8985,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,"SHEKOU, SHENZHEN",2025-06-15 15:04:00,2025-06-15 13:30:00,1.5666666666666669,15.7,4.807803337794475,2.2333333333333334,14.57,13.0,15.23,15.7
9V7816,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KUANTAN,2025-06-15 15:29:00,2025-06-15 14:00:00,1.4833333333333334,9.4,1.9382352941176468,1.2666666666666666,14.98,13.5,14.77,9.4
V7DU4,CONTAINER,T.S. LINES LIMITED,MANILA,2025-06-15 16:39:00,2025-06-15 15:30:00,1.15,14.85,1.4414068965517246,1.257471264367816,16.15,15.0,16.26,14.85
9V8738,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,"XIAMEN, FJ",2025-06-15 18:11:00,2025-06-15 17:00:00,1.1833333333333331,17.783333333333335,1.3088454950325463,2.1,17.68,16.5,18.6,17.78
V7DC5,CONTAINER,T.S. LINES LIMITED,"SHANGHAI, SH",2025-06-15 18:28:00,2025-06-15 17:00:00,1.4666666666666666,9.516666666666667,1.2005502440651767,1.1,17.97,16.5,17.6,9.52
9V7391,CONTAINER,HYALINE SHIPPING (HK) CO LTD,QINGDAO,2025-06-16 15:42:00,2025-06-15 17:30:00,22.2,5.116666666666666,0.7518215613382899,1.2266666666666666,39.2,17.0,18.23,5.12
V7PX6,CONTAINER,HMM (HONG KONG) LIMITED,SINGAPORE,2025-06-15 18:44:00,2025-06-15 17:30:00,1.2333333333333334,12.766666666666667,1.2463177593296777,1.4,18.23,17.0,18.4,12.77
5LOO3,CONTAINER,REGIONAL CONTAINER LINES (HK) LTD,QINGDAO,2025-06-16 00:53:00,2025-06-15 22:00:00,2.8833333333333333,7.666666666666667,0.7518215613382899,1.51,24.38,21.5,23.01,7.67
