ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
9V9130,CONTAINER,HYALINE SHIPPING (HK) CO LTD,YOKOHAMA,2025-02-01 03:20:00,2025-02-01 02:00:00,1.3333333333333333,8.683333333333334,1.75,0.0,1.33,0.0,0.0,8.68
3FCI5,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NANSHA, PANYU",2025-02-01 07:09:00,2025-02-01 06:00:00,1.15,13.5,2.3095238095238098,1.65,5.15,4.0,5.65,13.5
D5SI8,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"NANSHA, PANYU",2025-02-01 07:53:00,2025-02-01 06:00:00,1.8833333333333333,12.466666666666669,8.547222222222222,1.0,5.88,4.0,5.0,12.47
V7PC2,CONTAINER,T.S. LINES LIMITED,"XIAMEN, FJ",2025-02-01 07:29:00,2025-02-01 06:30:00,0.9833333333333332,8.05,1.986,1.3333333333333333,5.48,4.5,5.83,8.05
HSB8290,CONTAINER,ZIM INTEGRATED SHIPPING AGENCIES (HK) LIMITED,SINGAPORE,2025-02-01 08:54:00,2025-02-01 07:00:00,1.9,21.833333333333332,0.30416666666666664,2.75,6.9,5.0,7.75,21.83
V7A5332,CONTAINER,T.S. LINES LIMITED,"LIANYUNGANG, JS",2025-02-01 08:54:00,2025-02-01 07:00:00,1.9,9.633333333333333,2.438888888888889,1.7833333333333334,6.9,5.0,6.78,9.63
VRVA5,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"XIAMEN, FJ",2025-02-01 08:22:00,2025-02-01 07:00:00,1.3666666666666667,2.6333333333333333,0.0,1.3166666666666669,6.37,5.0,6.32,2.63
V7A5992,CONTAINER,SINOKOR HONGKONG CO LIMITED,LAEM CHABANG,2025-02-01 07:41:00,2025-02-01 07:00:00,0.6833333333333333,10.2,2.176851851851852,0.9,5.68,5.0,5.9,10.2
VRFO6,CONTAINER,OCEANLINKS MARINE LIMITED,"XIAMEN, FJ",2025-02-01 10:03:00,2025-02-01 08:00:00,2.05,4.933333333333334,0.7711538461538462,1.05,8.05,6.0,7.05,4.93
XVLV7,CONTAINER,MEGATOP AGENCY LIMITED,HAIPHONG,2025-02-01 09:06:00,2025-02-01 08:30:00,0.6,10.75,0.0,1.65,7.1,6.5,8.15,10.75
9HA4890,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"NANSHA, PANYU",2025-02-01 11:57:00,2025-02-01 11:00:00,0.95,9.983333333333333,0.4916666666666667,1.25,9.95,9.0,10.25,9.98
3ESR6,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"SHANTOU, GD",2025-02-01 13:12:00,2025-02-01 12:00:00,1.2,7.283333333333333,0.24999999999999992,2.05,11.2,10.0,12.05,7.28
9V7800,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,DANANG,2025-02-01 17:27:00,2025-02-01 14:30:00,2.95,16.016666666666666,1.6555555555555557,1.45,15.45,12.5,13.95,16.02
9V7577,CONTAINER,HYALINE SHIPPING (HK) CO LTD,OPEN SEA,2025-02-01 16:27:00,2025-02-01 15:00:00,1.45,17.533333333333335,0.22499999999999998,1.4166666666666667,14.45,13.0,14.42,17.53
V7ZQ9,CONTAINER,SINOTRANS (HK) SHIPPING LTD,HAIPHONG,2025-02-01 18:28:00,2025-02-01 17:30:00,0.9666666666666668,10.25,3.5749999999999997,1.1666666666666665,16.47,15.5,16.67,10.25
D7ID,CONTAINER,SINOKOR HONGKONG CO LIMITED,KWANGYANG,2025-02-01 19:15:00,2025-02-01 18:00:00,1.25,5.733333333333333,1.488095238095238,2.183333333333333,17.25,16.0,18.18,5.73
9V8084,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-02-01 20:50:00,2025-02-01 19:30:00,1.3333333333333333,7.266666666666667,0.7200000000000001,1.25,18.83,17.5,18.75,7.27
3E7557,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-02-01 23:32:00,2025-02-01 19:30:00,4.033333333333333,11.333333333333334,1.444736842105263,1.85,21.53,17.5,19.35,11.33
9HA3340,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,"XIAMEN, FJ",2025-02-01 21:12:00,2025-02-01 20:00:00,1.2,10.233333333333333,2.9909090909090907,0.3500000000000001,19.2,18.0,18.35,10.23
9VKB6,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-02-01 22:10:00,2025-02-01 22:00:00,0.1666666666666666,7.85,0.4958333333333333,1.8,20.17,20.0,21.8,7.85
