ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
9V7690,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"NANSHA, PANYU",2025-04-22 01:50:00,2025-04-22 00:30:00,1.3333333333333333,12.166666666666666,1.2326541661091042,1.1166666666666667,1.33,0.0,1.12,12.17
V7A5451,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,HO CHI MINH CITY,2025-04-22 02:02:00,2025-04-22 01:00:00,1.0333333333333334,11.116666666666667,1.7198594377510037,1.4,1.53,0.5,1.9,11.12
A8HX4,CONTAINER,YANG MING LINE (HONG KONG) LTD,HAIPHONG,2025-04-22 13:18:00,2025-04-22 02:00:00,11.3,7.2,1.4003864734299523,1.3666666666666667,12.8,1.5,2.87,7.2
9V8150,CONTAINER,YANG MING LINE (HONG KONG) LTD,COLOMBO,2025-04-22 03:31:00,2025-04-22 02:00:00,1.5166666666666666,8.0,1.8849702380952382,3.375,3.02,1.5,4.88,8.0
S6AV2,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-04-22 05:17:00,2025-04-22 04:00:00,1.2833333333333334,11.666666666666666,1.1969004482942087,1.2955657615127558,4.78,3.5,4.8,11.67
9V7401,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHEKOU, SHENZHEN",2025-04-22 07:28:00,2025-04-22 05:30:00,1.9666666666666663,16.016666666666666,3.070498537536336,1.9333333333333331,6.97,5.0,6.93,16.02
D5VZ3,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"NANSHA, PANYU",2025-04-22 06:57:00,2025-04-22 05:30:00,1.45,13.233333333333333,1.2326541661091042,0.6843262411347519,6.45,5.0,5.68,13.23
V7DC5,CONTAINER,T.S. LINES LIMITED,"SHANGHAI, SH",2025-04-22 05:15:00,2025-04-22 07:00:00,-1.75,5.733333333333333,1.2757711442786068,1.1,4.75,6.5,7.6,5.73
9V5293,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,SINGAPORE,2025-04-22 09:48:00,2025-04-22 07:00:00,2.8,12.9,1.225560228742166,2.316666666666667,9.3,6.5,8.82,12.9
BSIB2,CONTAINER,T.S. LINES LIMITED,"LIANYUNGANG, JS",2025-04-22 09:02:00,2025-04-22 07:30:00,1.5333333333333334,11.883333333333333,1.5911347517730492,3.066666666666667,8.53,7.0,10.07,11.88
9V7583,CONTAINER,HYALINE SHIPPING (HK) CO LTD,QINGDAO,2025-04-22 10:13:00,2025-04-22 08:30:00,1.7166666666666666,9.85,0.7979591836734696,1.8333333333333333,9.72,8.0,9.83,9.85
9V6493,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-04-22 21:22:00,2025-04-22 13:30:00,7.866666666666666,10.116666666666667,1.1969004482942087,1.5833333333333333,20.87,13.0,14.58,10.12
VRSB2,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,"YANTIAN, SHENZHEN",2025-04-22 14:52:00,2025-04-22 13:30:00,1.3666666666666667,14.1,1.1952141449820037,2.4239806265920825,14.37,13.0,15.42,14.1
V7ZR2,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,BUSAN,2025-04-22 17:43:00,2025-04-22 14:00:00,3.716666666666667,6.516666666666667,1.5301382134565995,2.0499999999999994,17.22,13.5,15.55,6.52
V7A4532,CONTAINER,OCEANLINKS MARINE LIMITED,"XIAMEN, FJ",2025-04-22 16:43:00,2025-04-22 15:30:00,1.2166666666666666,6.383333333333334,1.1614598080855747,1.1,16.22,15.0,16.1,6.38
D5WI2,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"YANTIAN, SHENZHEN",2025-04-22 16:36:00,2025-04-22 15:30:00,1.1,12.033333333333331,1.1952141449820037,2.21730857265151,16.1,15.0,17.22,12.03
V7A5825,CONTAINER,T.S. LINES LIMITED,HAIPHONG,2025-04-22 18:58:00,2025-04-22 18:00:00,0.9666666666666668,12.433333333333334,1.4003864734299523,1.65,18.47,17.5,19.15,12.43
5LLW3,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-04-22 22:36:00,2025-04-22 21:30:00,1.1,11.633333333333333,3.070498537536336,2.066666666666667,22.1,21.0,23.07,11.63
9V7854,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-04-22 23:04:00,2025-04-22 22:30:00,0.5666666666666667,12.116666666666667,1.1969004482942087,1.2333333333333334,22.57,22.0,23.23,12.12
