ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
3E7638,CONTAINER,CONCORD MARINE LIMITED,"SHANGHAI, SH",2025-02-15 18:25:00,2025-02-15 00:00:00,18.416666666666668,2.65,1.2457036187788468,1.376797385620915,18.42,0.0,1.38,2.65
H8KJ,CONTAINER,"CK LINE (HONGKONG) CO., LIMITED",LAEM CHABANG,2025-02-15 02:17:00,2025-02-15 01:00:00,1.2833333333333334,9.383333333333333,1.6501592356687909,1.15,2.28,1.0,2.15,9.38
DSFT8,CONTAINER,KMTC (HK) CO LIMITED,KWANGYANG,2025-02-15 02:13:00,2025-02-15 01:00:00,1.2166666666666666,8.75,1.483817600786628,1.65,2.22,1.0,2.65,8.75
D7BD,CONTAINER,SINOKOR HONGKONG CO LIMITED,SURABAYA,2025-02-15 08:13:00,2025-02-15 04:00:00,4.216666666666667,8.15,1.6516483516483518,1.2833333333333334,8.22,4.0,5.28,8.15
2GLI9,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,SINGAPORE,2025-02-15 06:42:00,2025-02-15 05:00:00,1.7,10.7,1.246941970799162,1.6666666666666665,6.7,5.0,6.67,10.7
9V8259,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,"NANSHA, PANYU",2025-02-15 07:28:00,2025-02-15 06:00:00,1.4666666666666666,9.966666666666669,1.468315532570614,1.0852397783402277,7.47,6.0,7.09,9.97
C4VG2,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"YANTIAN, SHENZHEN",2025-02-15 11:05:00,2025-02-15 09:00:00,2.0833333333333335,16.8,1.3525756613756614,0.5255555555555556,11.08,9.0,9.53,16.8
D7GH,CONTAINER,KONG HING AGENCY LTD,KWANGYANG,2025-02-15 14:01:00,2025-02-15 11:00:00,3.0166666666666666,5.233333333333333,1.483817600786628,3.074041297935103,14.02,11.0,14.07,5.23
9V8500,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-02-15 15:18:00,2025-02-15 13:30:00,1.8,13.716666666666669,5.144459777798237,1.7934418919730062,15.3,13.5,15.29,13.72
A8JR6,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHANTOU, GD",2025-02-15 14:48:00,2025-02-15 13:30:00,1.3,9.133333333333333,1.3202064896755163,0.7499999999999999,14.8,13.5,14.25,9.13
9V7380,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-02-15 15:13:00,2025-02-15 14:00:00,1.2166666666666666,12.866666666666667,1.5414742888614816,1.45,15.22,14.0,15.45,12.87
9V6499,CONTAINER,HYALINE SHIPPING (HK) CO LTD,SINGAPORE,2025-02-15 17:09:00,2025-02-15 16:00:00,1.15,10.333333333333334,1.246941970799162,1.5500000000000003,17.15,16.0,17.55,10.33
V7A5451,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,HO CHI MINH CITY,2025-02-15 19:05:00,2025-02-15 18:00:00,1.0833333333333333,13.983333333333333,1.3007109925224403,2.186611606172571,19.08,18.0,20.19,13.98
3FAQ3,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,KOBE,2025-02-15 23:15:00,2025-02-15 22:00:00,1.25,11.783333333333331,0.7651723654708522,1.8999999999999997,23.25,22.0,23.9,11.78
V7FQ3,CONTAINER,SINOTRANS (HK) SHIPPING LTD,SINGAPORE,2025-02-16 02:24:00,2025-02-15 23:30:00,2.9,11.183333333333334,1.246941970799162,1.0660804833477506,26.4,23.5,24.57,11.18
