ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
D5BG7,CONTAINER,PACIFIC INTERNATIONAL LINES (HK) LTD,"NINGBO, ZJ",2025-03-06 09:36:00,2025-03-06 01:00:00,8.6,3.4833333333333334,0.0,3.2333333333333334,27.97,19.37,22.6,3.48
XVLV9,CONTAINER,MEGATOP AGENCY LIMITED,HAIPHONG,2025-03-06 01:14:00,2025-03-06 01:30:00,-0.2666666666666666,11.716666666666669,2.1453125,2.316666666666667,19.6,19.87,22.19,11.72
VRNF6,CONTAINER,OCEANLINKS MARINE LIMITED,"NANSHA, PANYU",2025-03-06 01:37:00,2025-03-06 03:00:00,-1.3833333333333333,5.833333333333333,0.45641025641025645,1.2166666666666666,19.98,21.37,22.59,5.83
5LID5,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHANTOU, GD",2025-03-06 05:47:00,2025-03-06 03:00:00,2.783333333333333,7.566666666666666,3.9145833333333337,1.1,24.15,21.37,22.47,7.57
5VIR5,CONTAINER,MINDA SHIPPING (HONG KONG) LIMITED,"OTHER, JAPAN",2025-03-06 02:50:00,2025-03-06 03:00:00,-0.1666666666666666,6.333333333333333,5.427777777777777,0.2833333333333333,21.2,21.37,21.65,6.33
V7A5451,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,HO CHI MINH CITY,2025-03-06 04:09:00,2025-03-06 03:00:00,1.15,12.283333333333331,1.889285714285714,1.6,22.52,21.37,22.97,12.28
S6HU5,CONTAINER,CMA CGM ASIA SHIPPING PTE. LTD.,OPEN SEA,2025-03-05 05:38:00,2025-03-06 05:00:00,-23.366666666666667,11.316666666666666,3.769047619047619,0.2666666666666666,0.0,23.37,23.64,11.32
9V7577,CONTAINER,HYALINE SHIPPING (HK) CO LTD,KAOHSIUNG,2025-03-06 08:08:00,2025-03-06 05:30:00,2.6333333333333333,8.933333333333334,0.15,1.4166666666666667,26.5,23.87,25.29,8.93
9V7859,CONTAINER,HYALINE SHIPPING (HK) CO LTD,TOKYO,2025-03-06 06:08:00,2025-03-06 06:00:00,0.1333333333333333,15.016666666666667,0.461111111111111,1.3666666666666667,24.5,24.37,25.74,15.02
VRSL4,CONTAINER,WALLEM SHIPPING (HK) LTD,"NANSHA, PANYU",2025-03-06 10:06:00,2025-03-06 06:00:00,4.1,7.1,0.0,1.3833333333333333,28.47,24.37,25.75,7.1
3ERV3,CONTAINER,KMTC (HK) CO LIMITED,INCHEON,2025-03-06 07:41:00,2025-03-06 07:00:00,0.6833333333333333,11.883333333333333,1.2954545454545454,1.0833333333333333,26.05,25.37,26.45,11.88
VRIZ9,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"OTHER, VIETNAM",2025-03-06 09:43:00,2025-03-06 08:00:00,1.7166666666666666,14.25,7.961111111111111,1.0,28.08,26.37,27.37,14.25
OZIB2,CONTAINER,PENAVICO (HONG KONG) LIMITED,"NINGBO, ZJ",2025-03-06 14:00:00,2025-03-06 08:00:00,6.0,27.033333333333335,1.3388888888888888,0.8333333333333333,32.37,26.37,27.2,27.03
3FEB,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KUANTAN,2025-03-06 11:40:00,2025-03-06 10:00:00,1.6666666666666667,16.1,7.3,1.0,30.03,28.37,29.37,16.1
A8HX2,CONTAINER,YANG MING LINE (HONG KONG) LTD,HO CHI MINH CITY,2025-03-06 08:06:00,2025-03-06 11:00:00,-2.9,10.35,0.5691666666666667,1.6333333333333333,26.47,29.37,31.0,10.35
5BMT6,CONTAINER,OOCL HONG KONG BRANCH,"SHEKOU, SHENZHEN",2025-03-06 14:22:00,2025-03-06 12:30:00,1.8666666666666667,11.25,2.144871794871795,2.283333333333333,32.73,30.87,33.15,11.25
9HA3184,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHEKOU, SHENZHEN",2025-03-06 12:44:00,2025-03-06 13:00:00,-0.2666666666666666,3.966666666666667,0.09166666666666663,1.7666666666666666,31.1,31.37,33.14,3.97
9V5243,CONTAINER,PENAVICO (HONG KONG) LIMITED,SINGAPORE,2025-03-06 21:32:00,2025-03-06 13:30:00,8.033333333333333,16.65,0.0,1.2833333333333334,39.9,31.87,33.15,16.65
3EUT5,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"NANSHA, PANYU",2025-03-06 14:59:00,2025-03-06 13:30:00,1.4833333333333334,13.15,0.0,1.8666666666666667,33.35,31.87,33.74,13.15
