ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
3EXX3,CONTAINER,SINOTRANS (HK) SHIPPING LTD,KAOHSIUNG,2025-05-21 02:18:00,2025-05-21 00:30:00,1.8,9.183333333333334,2.270833333333333,2.3666666666666667,1.8,0.0,2.37,9.18
VRID6,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,YANGSHAN,2025-05-21 08:16:00,2025-05-21 06:00:00,2.2666666666666666,7.983333333333333,0.0,1.1333333333333333,7.77,5.5,6.63,7.98
V7A6031,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-05-21 08:17:00,2025-05-21 06:30:00,1.7833333333333334,4.716666666666667,0.5603174603174603,1.5833333333333333,7.78,6.0,7.58,4.72
A8UL6,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"YANTIAN, SHENZHEN",2025-05-21 08:16:00,2025-05-21 07:00:00,1.2666666666666666,16.616666666666667,0.14666666666666664,1.1666666666666667,7.77,6.5,7.67,16.62
3FXG8,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,HAIPHONG,2025-05-21 08:49:00,2025-05-21 07:30:00,1.3166666666666669,7.25,0.7129629629629629,1.3,8.32,7.0,8.3,7.25
9V8495,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"NINGBO, ZJ",2025-05-21 09:47:00,2025-05-21 08:30:00,1.2833333333333334,8.55,2.8633333333333337,0.1166666666666667,9.28,8.0,8.12,8.55
V7A5451,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,HO CHI MINH CITY,2025-05-21 13:29:00,2025-05-21 12:00:00,1.4833333333333334,12.483333333333333,1.6512820512820512,1.4,12.98,11.5,12.9,12.48
V7A5716,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-05-21 14:20:00,2025-05-21 12:30:00,1.8333333333333333,7.6,1.7301587301587307,1.85,13.83,12.0,13.85,7.6
5LGR4,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,SINGAPORE,2025-05-21 15:16:00,2025-05-21 14:00:00,1.2666666666666666,16.166666666666668,0.18750000000000006,1.5333333333333334,14.77,13.5,15.03,16.17
D7SP,CONTAINER,PENAVICO (HONG KONG) LIMITED,"XIAMEN, FJ",2025-05-21 21:33:00,2025-05-21 20:00:00,1.55,28.016666666666666,0.9472222222222221,0.3833333333333333,21.05,19.5,19.88,28.02
3E4723,CONTAINER,SINOKOR HONGKONG CO LIMITED,PENANG ISLAND,2025-05-21 22:59:00,2025-05-21 21:30:00,1.4833333333333334,12.433333333333334,0.0,1.0333333333333334,22.48,21.0,22.03,12.43
9V7499,CONTAINER,SINOTRANS (HK) SHIPPING LTD,YANGSHAN,2025-05-21 23:06:00,2025-05-21 21:30:00,1.6,14.85,7.729166666666667,1.0,22.6,21.0,22.0,14.85
XVLV7,CONTAINER,MEGATOP AGENCY LIMITED,"NANSHA, PANYU",2025-05-21 23:44:00,2025-05-21 22:00:00,1.7333333333333334,16.133333333333333,0.26249999999999996,0.3166666666666669,23.23,21.5,21.82,16.13
